imdbid,book_id,title,author,year,full_name,budget,revenue,runtime,poster_path,rating_average,vote_count,standardized_rating,normalized_rating,goodreads_scale_rating
tt0011908,589897.0,Tarzan,Joe R. Lansdale,1921.0,The Adventures of Tarzan 1921,0,0,150.0,/jBqrrUR27nR6l9XUU3IkVLbDON7.jpg,6.3,92.0,-0.220561613410584,0.591549295774648,3.15
tt0018464,828196.0,Tarzan,Joe R. Lansdale,1927.0,Tarzan and the Golden Lion 1927,0,0,57.0,/f9Lqom0lNZrOvVNtJSGzlcEzTAe.jpg,5.3,115.0,-1.20969456675567,0.450704225352113,2.65
tt0019447,338593.0,Tarzan,Joe R. Lansdale,1928.0,Tarzan the Mighty 1928,0,0,,/iRlBhDjLHsKUq7MJxAD0IieWG3m.jpg,6.2,25.0,-0.319474908745093,0.577464788732394,3.1
tt0020481,474111.0,Tarzan,Joe R. Lansdale,1929.0,Tarzan the Tiger 1929,0,0,266.0,/mle1ucabtXdZHwcsS1kP8lnNTs4.jpg,6.1,84.0,-0.418388204079602,0.563380281690141,3.05
tt0023551,40425.0,Tarzan,Joe R. Lansdale,1932.0,Tarzan the Ape Man 1932,0,0,100.0,/sqtdNAktAI3p1iXmaEooaHjMmWd.jpg,7.2,6356.0,0.669658044599998,0.71830985915493,3.6
tt0024645,40425.0,Tarzan,Joe R. Lansdale,1933.0,Tarzan the Fearless 1933,0,0,228.0,/d85mwmPS4zJnMLTtncnOOGJ9zen.jpg,5.3,553.0,-1.20969456675567,0.450704225352113,2.65
tt0025862,40425.0,Tarzan,Joe R. Lansdale,1934.0,Tarzan and His Mate 1934,95,0,100.0,/tAPMmaeh66IKy4njzd8WKRbMbnw.jpg,7.6,4393.0,1.06531122593803,0.774647887323944,3.8
tt0026773,40425.0,Tarzan,Joe R. Lansdale,1935.0,The New Adventures of Tarzan 1935,0,0,70.0,/xWgVgMaxBUotFRYbSNmVbsuAdr5.jpg,4.8,131.0,-1.70426104342822,0.380281690140845,2.4
tt0028345,40425.0,Tarzan,Joe R. Lansdale,1936.0,Tarzan Escapes 1936,0,0,89.0,/rhh3vQt32phMCDgQ3OamIYX2tOK.jpg,6.9,2927.0,0.372918158596471,0.676056338028169,3.45
tt0030832,40425.0,Tarzan,Joe R. Lansdale,1938.0,Tarzan and the Green Goddess 1938,0,0,72.0,/kqG2KpB14ehlIJKxEWY5NROZFzf.jpg,5.1,398.0,-1.40752115742469,0.422535211267606,2.55
tt0032007,40425.0,Tarzan,Joe R. Lansdale,1939.0,Tarzan Finds a Son! 1939,0,0,82.0,/eiLJYrXqUpf8SwPCzzpXyV1dgH1.jpg,6.9,2938.0,0.372918158596471,0.676056338028169,3.45
tt0034266,40425.0,Tarzan,Joe R. Lansdale,1941.0,Tarzan's Secret Treasure 1941,0,0,81.0,/uqaZvoJXKlt3oJRFfWfjszFpHaV.jpg,6.9,2582.0,0.372918158596471,0.676056338028169,3.45
tt0035419,40425.0,Tarzan,Joe R. Lansdale,1942.0,Tarzan's New York Adventure 1942,0,0,71.0,/cMQP9JZElE0nM8lBPqMsBSJlL9R.jpg,6.9,2905.0,0.372918158596471,0.676056338028169,3.45
tt0036414,40425.0,Tarzan,Joe R. Lansdale,1943.0,Tarzan Triumphs 1943,0,0,76.0,/nrM420WAPrsqIQosGpp9KWgOSUO.jpg,6.9,1928.0,0.372918158596471,0.676056338028169,3.45
tt0035795,40425.0,Tarzan,Joe R. Lansdale,1943.0,Tarzan's Desert Mystery 1943,0,0,70.0,/l0ibz6jKbiaDeFYdxiCuKq088L5.jpg,6.8,1865.0,0.274004863261962,0.661971830985915,3.4
tt0038151,40425.0,Tarzan,Joe R. Lansdale,1945.0,Tarzan and the Amazons 1945,0,0,76.0,/fgxRkyydzNoCHJaqGxzCprpp1ss.jpg,6.8,2170.0,0.274004863261962,0.661971830985915,3.4
tt0039011,40425.0,Tarzan,Joe R. Lansdale,1946.0,Tarzan and the Leopard Woman 1946,0,0,72.0,/dm3PqrjSDl0GQ1Kl4zXtqrM9BVT.jpg,6.8,2052.0,0.274004863261962,0.661971830985915,3.4
tt0039887,40425.0,Tarzan,Joe R. Lansdale,1947.0,Tarzan and the Huntress 1947,0,0,72.0,/zM4hIkupHWSzUgyXzJD5laDT1E5.jpg,6.8,1883.0,0.274004863261962,0.661971830985915,3.4
tt0040862,40425.0,Tarzan,Joe R. Lansdale,1948.0,Tarzan and the Mermaids 1948,0,0,68.0,/91h1lrOD0u1KKoQkbFXk2NKw3pK.jpg,6.4,1811.0,-0.121648318076074,0.605633802816901,3.2
tt0041947,40425.0,Tarzan,Joe R. Lansdale,1949.0,Tarzan's Magic Fountain 1949,0,0,73.0,/fvsJNYw2RLUVHRwSDcETV6gOKxF.jpg,6.0,475.0,-0.517301499414111,0.549295774647887,3.0
tt0043025,40425.0,Tarzan,Joe R. Lansdale,1950.0,Tarzan and the Slave Girl 1950,0,0,74.0,/fqktOfUvp0HSAMn4dCffx7EeH4a.jpg,5.8,442.0,-0.715128090083129,0.52112676056338,2.9
tt0043695,40425.0,Tarzan,Joe R. Lansdale,1951.0,Tarzan's Peril 1951,0,0,78.0,/s4NCTNv3YuJrM7n601YSfc5vTH9.jpg,5.9,429.0,-0.61621479474862,0.535211267605634,2.95
tt0045220,40425.0,Tarzan,Joe R. Lansdale,1952.0,Tarzan's Savage Fury 1952,0,0,81.0,/15eylKQhr8QN6JKrUWw8RxsHoAP.jpg,6.0,376.0,-0.517301499414111,0.549295774647887,3.0
tt0046404,40425.0,Tarzan,Joe R. Lansdale,1953.0,Tarzan and the She-Devil 1953,0,0,75.0,/uCM04pXr4m19LVbEVuektXwok2R.jpg,5.5,423.0,-1.01186797608666,0.47887323943662,2.75
tt0048699,40425.0,Tarzan,Joe R. Lansdale,1955.0,Tarzan's Hidden Jungle 1955,0,0,72.0,/qz3QwHxz25JDh5RZjiuAWxJ3Cdg.jpg,5.7,432.0,-0.814041385417638,0.507042253521127,2.85
tt0051057,40425.0,Tarzan,Joe R. Lansdale,1957.0,Tarzan and the Lost Safari 1957,0,0,86.0,/mj5Rz1EQ2YsUVgelrtsyf8YkQws.jpg,5.9,506.0,-0.61621479474862,0.535211267605634,2.95
tt0052273,40425.0,Tarzan,Joe R. Lansdale,1958.0,Tarzan and the Trappers 1958,0,0,70.0,/iHAoFWeBqJyj5aGmjfCtZiqBqlV.jpg,5.1,474.0,-1.40752115742469,0.422535211267606,2.55
tt0052275,40425.0,Tarzan,Joe R. Lansdale,1958.0,Tarzan's Fight for Life 1958,0,0,86.0,/blDwzhRIeD5JKaJnsMnJaamyBlW.jpg,5.3,398.0,-1.20969456675567,0.450704225352113,2.65
tt0053334,40425.0,Tarzan,Joe R. Lansdale,1959.0,Tarzan's Greatest Adventure 1959,0,0,88.0,/qGnkryQ63XJxGzGsLHjPXuqixUE.jpg,6.6,975.0,0.0761782725929433,0.633802816901408,3.3
tt0054368,40425.0,Tarzan,Joe R. Lansdale,1960.0,Tarzan the Magnificent 1960,0,0,82.0,/i6VPOpyOkHhLjZfWI49L2nhZEbb.jpg,6.7,557.0,0.175091567927453,0.647887323943662,3.35
tt0056560,40425.0,Tarzan,Joe R. Lansdale,1962.0,Tarzan Goes to India 1962,0,0,88.0,/6Wg2X2Vz9jSN5gjOq2VBo9xXE8A.jpg,5.5,386.0,-1.01186797608666,0.47887323943662,2.75
tt0057560,40425.0,Tarzan,Joe R. Lansdale,1963.0,Tarzan's Three Challenges 1963,0,0,92.0,/1E4omsemQ3A5D6BI7NB8bWS9T23.jpg,5.9,353.0,-0.61621479474862,0.535211267605634,2.95
tt0061067,40425.0,Tarzan,Joe R. Lansdale,1966.0,Tarzan and the Valley of Gold 1966,0,0,90.0,/6r3X0Tu4DWhwf8AHvSBBOffJnL2.jpg,6.2,401.0,-0.319474908745093,0.577464788732394,3.1
tt0062341,40425.0,Tarzan,Joe R. Lansdale,1967.0,Tarzan and the Great River 1967,0,0,88.0,/ydJPE2eKOtZfUDqigQ7AIvtpLfe.jpg,5.6,306.0,-0.912954680752148,0.492957746478873,2.8
tt0063673,40425.0,Tarzan,Joe R. Lansdale,1968.0,Tarzan and the Jungle Boy 1968,0,0,99.0,/seSqHpqlakqFKBoSOhRCjmr9eUL.jpg,5.4,324.0,-1.11078127142117,0.464788732394366,2.7
tt0066438,40425.0,Tarzan,Joe R. Lansdale,1970.0,Tarzan's Deadly Silence 1970,0,0,88.0,/zsJ8GTNlLFbQxVw7Q49Tdt9O5SZ.jpg,5.5,48.0,-1.01186797608666,0.47887323943662,2.75
tt0069344,40425.0,Tarzan,Joe R. Lansdale,1972.0,Tarzan and the Brown Prince 1972,0,0,87.0,/ka4HDYrBzBx8miQv5vvkc5KRiO0.jpg,5.5,32.0,-1.01186797608666,0.47887323943662,2.75
tt0083170,40425.0,Tarzan,Joe R. Lansdale,1981.0,"Tarzan, the Ape Man 1981",0,36565280,107.0,/gK7jQlPYK1clOEcJJTbYLhnUDdt.jpg,3.3,4770.0,-3.18796047344586,0.169014084507042,1.65
tt0120856,40425.0,Tarzan,Joe R. Lansdale,1998.0,Tarzan and the Lost City 1998,0,0,83.0,/mdKJwKYuetImwY2aTG4wSz60mB6.jpg,4.0,1980.0,-2.49556740610429,0.267605633802817,2.0
tt0120855,40425.0,Tarzan,Joe R. Lansdale,1999.0,Tarzan 1999,150000000,448000000,88.0,/hnTrfKJmnPLMTajHw2RDgv6hVyH.jpg,7.3,177553.0,0.768571339934507,0.732394366197183,3.65
tt0313680,40425.0,Tarzan,Joe R. Lansdale,2002.0,Tarzan & Jane 2002,0,0,75.0,/hy2Jul5g4LWr6pgMo3L2MPN3qsn.jpg,5.4,4706.0,-1.11078127142117,0.464788732394366,2.7
tt0437503,40425.0,Tarzan,Joe R. Lansdale,2005.0,Tarzan II 2005,0,0,72.0,/4PMZm53uFvq1eSgNbosr9xJTCM1.jpg,5.6,7935.0,-0.912954680752148,0.492957746478873,2.8
tt0076804,5713875.0,Telefon,Walter Wager,1977.0,Telefon 1977,0,0,102.0,/57E3diXGsml9qbREhBpNfAFBu0p.jpg,6.6,4580.0,0.0761782725929433,0.633802816901408,3.3
tt0072267,535611.0,The Terminal Man,Michael Crichton,1974.0,The Terminal Man 1974,0,0,107.0,/4kzqHiAe5pB2zaqtbpidVdpbsLY.jpg,5.8,1622.0,-0.715128090083129,0.52112676056338,2.9
tt0086425,63461.0,Terms of Endearment,Larry McMurtry,1983.0,Terms of Endearment 1983,8000000,0,132.0,/iZiYzBb6nyv2anbpVTV5ba6GSwq.jpg,7.4,48608.0,0.867484635269017,0.746478873239437,3.7
tt0112716,1663214.0,As Terras Do Risco,Agustina Bessa-Luís,1995.0,The Convent 1995,0,0,91.0,/2M9br9Paerph1tAlbLuJadIqlqI.jpg,6.0,882.0,-0.517301499414111,0.549295774647887,3.0
tt0080009,32261.0,Tess of the d'Urbervilles,Thomas Hardy,1979.0,Tess 1979,0,0,171.0,/m2qx66UNTMg17CoFSGZWC7csG7M.jpg,7.3,13305.0,0.768571339934507,0.732394366197183,3.65
tt0374273,410204.0,The Tesseract,Alex Garland,2003.0,The Tesseract 2003,0,0,93.0,/ukpB069ZchPsj8dwm3tx1G01iFL.jpg,5.4,1184.0,-1.11078127142117,0.464788732394366,2.7
tt0084783,6439138.0,Tex,S. E. Hinton,1982.0,Tex 1982,0,0,103.0,/7GE4x0U5ye1RQy3HJxNafKc1LoG.jpg,6.6,1738.0,0.0761782725929433,0.633802816901408,3.3
tt0103069,54814.0,Texasville,Larry McMurtry,1990.0,Texasville 1990,0,0,123.0,/3ajcbOhka3t77MBfU1B37KxvcOl.jpg,6.0,2243.0,-0.517301499414111,0.549295774647887,3.0
tt0334946,31326.0,Theatre,W. Somerset Maugham,1960.0,Bezaubernde Julia 1960,0,0,,,8.6,13.0,2.05444417928312,0.915492957746479,4.3
tt0190646,31326.0,Theatre,W. Somerset Maugham,1980.0,Poniro thilyko... katergara gynaika! 1980,0,0,,/1Kngjni8PNTXkgifehqFbkaLauW.jpg,3.8,175.0,-2.69339399677331,0.23943661971831,1.9
tt0340012,31326.0,Theatre,W. Somerset Maugham,2004.0,Being Julia 2004,0,0,104.0,/2XpshnlvVpNn727wnHBrHJmyhUB.jpg,7.0,11482.0,0.47183145393098,0.690140845070423,3.5
tt0053351,10308318.0,They Came to Cordura,Glendon Swarthout,1959.0,They Came to Cordura 1959,0,0,123.0,/A0fuySNnilTSi2CgkfxAFkC9jhn.jpg,6.5,1664.0,-0.0227350227415655,0.619718309859155,3.25
tt0089640,68930.0,They Do It with Mirrors,Agatha Christie,1985.0,Murder with Mirrors 1985,0,0,100.0,/5d12Nqla8xjGVwyPMnd0XcfQLye.jpg,6.8,1076.0,0.274004863261962,0.661971830985915,3.4
tt0065088,152052.0,"They Shoot Horses, Don't They?",Horace McCoy,1969.0,"They Shoot Horses, Don't They? 1969",0,0,120.0,/gzzJDBx66nTk60jhME5OwRAefQ0.jpg,7.9,14373.0,1.36205111194156,0.816901408450704,3.95
tt0226519,69628.0,Thin Air,Robert B. Parker,2000.0,Thin Air 2000,0,0,95.0,/vOhgD0rrN9h5pPgpX7xb9Mehcc2.jpg,4.6,399.0,-1.90208763409724,0.352112676056338,2.3
tt0023583,17236709.0,The Thirteenth Guest,Armitage Trail,1932.0,The Thirteenth Guest 1932,0,0,69.0,/pPCdvAIqsUx1mEtq5S9ZMJo8jJC.jpg,5.9,573.0,-0.61621479474862,0.535211267605634,2.95
tt0026029,153492.0,The Thirty-Nine Steps,John Buchan,1935.0,The 39 Steps 1935,0,0,86.0,/9v283GWj9a0AC8wwC4zriNqY1lZ.jpg,7.8,46067.0,1.26313781660705,0.802816901408451,3.9
tt0053354,153492.0,The Thirty-Nine Steps,John Buchan,1959.0,The 39 Steps 1959,0,0,93.0,/cZLUatB2zJy03q2d2tyAmlTevKl.jpg,6.6,1587.0,0.0761782725929433,0.633802816901408,3.3
tt0078389,153492.0,The Thirty-Nine Steps,John Buchan,1978.0,The Thirty Nine Steps 1978,0,0,102.0,/qMeJoM7NVLm2AgC6CT3sqq0674h.jpg,6.6,2003.0,0.0761782725929433,0.633802816901408,3.3
tt1282016,153492.0,The Thirty-Nine Steps,John Buchan,2008.0,The 39 Steps 2008,0,0,90.0,/93uD1UavkV8uxcZbvPWRyheWtRF.jpg,6.4,1805.0,-0.121648318076074,0.605633802816901,3.2
tt0072274,1148823.0,Thieves Like Us,Frederick A. Stokes,1974.0,Thieves Like Us 1974,0,0,123.0,/3nLhpjwFhcu6Q4M3Z80BR4e4SOj.jpg,7.1,3816.0,0.570744749265489,0.704225352112676,3.55
tt0115610,542284.0,Thor,0,1996.0,Bad Moon 1996,7000000,1100000,80.0,/ivjPm80ZT4MXO1DifALrP0GkOBZ.jpg,5.8,4877.0,-0.715128090083129,0.52112676056338,2.9
tt0059800,177194.0,Thunderball,Ian Fleming,1965.0,Thunderball 1965,5500000,141195658,130.0,/sASN1VnJxWosdzp4mH40P47Xhhz.jpg,7.0,93927.0,0.47183145393098,0.690140845070423,3.5
tt0086006,177194.0,Thunderball,Ian Fleming,1983.0,Never Say Never Again 1983,36000000,160000000,134.0,/s9tBlhTEW0OtYJdemVMPbRcD7wk.jpg,6.2,55291.0,-0.319474908745093,0.577464788732394,3.1
tt0025893,121198.0,The Thundering Herd,Zane Grey,1933.0,The Thundering Herd 1933,0,0,56.0,/f53mvKJiAH0JsaDLnXr0iUF4oL5.jpg,5.8,146.0,-0.715128090083129,0.52112676056338,2.9
tt0007453,7550787.0,Three Godfathers,Peter B. Kyne,1916.0,The Three Godfathers 1916,0,0,,/hExroQeBrJHikmIRQoZ4rDrYTVA.jpg,7.3,17.0,0.768571339934507,0.732394366197183,3.65
tt0010438,7550787.0,Three Godfathers,Peter B. Kyne,1919.0,Marked Men 1919,0,0,50.0,/a9mM7jnnDNMXgDUeu2DDCFFsxcz.jpg,4.5,27.0,-2.00100092943175,0.338028169014085,2.25
tt0028367,7550787.0,Three Godfathers,Peter B. Kyne,1936.0,Three Godfathers 1936,0,0,81.0,/e5r3Xyc8qmsBXNnkrzNE5BI9qsr.jpg,7.3,521.0,0.768571339934507,0.732394366197183,3.65
tt0040064,7550787.0,Three Godfathers,Peter B. Kyne,1948.0,3 Godfathers 1948,1243000,2841000,106.0,/dsVrYIpK2Rcgsr5QrfjBQWee5JE.jpg,7.2,7389.0,0.669658044599998,0.71830985915493,3.6
tt0071561,7550787.0,Three Godfathers,Peter B. Kyne,1974.0,The Godchild 1974,0,0,78.0,,5.8,41.0,-0.715128090083129,0.52112676056338,2.9
tt0050086,173984.0,Three-Ten to Yuma,Elmore Leonard,1957.0,3:10 to Yuma 1957,0,0,92.0,/nyyemW49MCCvxIvX1PslAgKnZmd.jpg,7.6,16327.0,1.06531122593803,0.774647887323944,3.8
tt0381849,173984.0,Three-Ten to Yuma,Elmore Leonard,2007.0,3:10 to Yuma 2007,55000000,70016220,122.0,/9Nwkh0eQmkymEOR0ovAALtjSIZW.jpg,7.7,266897.0,1.16422452127254,0.788732394366197,3.85
tt0097626,1096572.0,The Three Worlds of Johnny Handsome,Morton Freedgood,1989.0,Johnny Handsome 1989,20000000,7237794,94.0,/fJBea43DpS6BhL9ZTBDoTNMiOG6.jpg,6.1,8077.0,-0.418388204079602,0.563380281690141,3.05
tt0063341,25103211.0,A Thrill a Minute with Jack Albany,Morton Freedgood,1968.0,Never a Dull Moment 1968,0,0,99.0,/6viQWBPCEzfILzCaDgkyvTQiAuF.jpg,6.2,448.0,-0.319474908745093,0.577464788732394,3.1
tt0058657,17293795.0,A Tiger Walks,0,1964.0,A Tiger Walks 1964,0,0,91.0,/r74oshUgOEuD3n19McLazgIdbu6.jpg,6.7,236.0,0.175091567927453,0.647887323943662,3.35
tt0080025,2857588.0,Time After Time,Karl Alexander,1979.0,Time After Time 1979,0,0,112.0,/qzY1SSFXkhwIV73pjly4FGfp0T7.jpg,7.1,13902.0,0.570744749265489,0.704225352112676,3.55
tt0080025,2493.0,The Time Machine,H. G. Wells,1979.0,Time After Time 1979,0,0,112.0,/qzY1SSFXkhwIV73pjly4FGfp0T7.jpg,7.1,13902.0,0.570744749265489,0.704225352112676,3.55
tt0054387,2493.0,The Time Machine,H. G. Wells,1960.0,The Time Machine 1960,750000,0,103.0,/cjmluKjmaqLfZmwMEwjki6tvLnS.jpg,7.6,32414.0,1.06531122593803,0.774647887323944,3.8
tt0078401,2493.0,The Time Machine,H. G. Wells,1978.0,The Time Machine 1978,0,0,99.0,/zdRllb8w3geZQsnom7hluno145q.jpg,5.4,287.0,-1.11078127142117,0.464788732394366,2.7
tt0268695,2493.0,The Time Machine,H. G. Wells,2002.0,The Time Machine 2002,80000000,123729176,96.0,/3OzdAcb0ajibR4xvVTH6WkBTYWY.jpg,5.9,112115.0,-0.61621479474862,0.535211267605634,2.95
tt0117913,685427.0,A Time to Kill,John Grisham,1996.0,A Time to Kill 1996,40000000,152266007,149.0,/1q2kU8NMGO446b0QAvVdY2v778x.jpg,7.4,117397.0,0.867484635269017,0.746478873239437,3.7
tt0452694,207035.0,The Time Traveler's Wife,Audrey Niffenegger,2009.0,The Time Traveler's Wife 2009,39000000,101229792,108.0,/ayGp00uS6XRrNfbR59XWrJh9jpC.jpg,7.1,130863.0,0.570744749265489,0.704225352112676,3.55
tt0300556,7669.0,Timeline,Michael Crichton,2003.0,Timeline 2003,80000000,43935763,116.0,/A6tzqXzlUjCOZT035zYOLqfYFSr.jpg,5.6,56992.0,-0.912954680752148,0.492957746478873,2.8
tt0048728,6441667.0,To Catch a Thief,David F. Dodge,1955.0,To Catch a Thief 1955,2500000,8750000,106.0,/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg,7.5,55206.0,0.966397930603525,0.76056338028169,3.75
tt0037382,4630.0,To Have and Have Not,Ernest Hemingway,1944.0,To Have and Have Not 1944,0,3650000,100.0,/bMqAk4y6Kl9ciCwrGMFqezkLS3.jpg,7.9,27548.0,1.36205111194156,0.816901408450704,3.95
tt0042281,4630.0,To Have and Have Not,Ernest Hemingway,1950.0,The Breaking Point 1950,0,0,97.0,/1lxE9Anh5Tzl3mFP2OuaQZJjthJ.jpg,7.5,2099.0,0.966397930603525,0.76056338028169,3.75
tt0051687,4630.0,To Have and Have Not,Ernest Hemingway,1958.0,The Gun Runners 1958,0,0,83.0,/jPQNJPm0qm255LChUCbX2EGVSBl.jpg,6.4,436.0,-0.121648318076074,0.605633802816901,3.2
tt0056592,2657.0,To Kill a Mockingbird,Harper Lee,1962.0,To Kill a Mockingbird 1962,2000000,13129846,129.0,/gQg6sPYfNTUlf8wEtydzWl09RyR.jpg,8.3,266719.0,1.7577042932796,0.873239436619718,4.15
tt0062376,895163.0,"To Sir, With Love",E.R. Braithwaite,1967.0,"To Sir, with Love 1967",640000,0,105.0,/klkS3bgwLvZehrd2o3WA3LicR68.jpg,7.7,13993.0,1.16422452127254,0.788732394366197,3.85
tt0117927,895163.0,"To Sir, With Love",E.R. Braithwaite,1996.0,"To Sir, with Love II 1996",0,0,92.0,/htudY6cCzeV9wMBFp1XywrcLEjv.jpg,6.2,899.0,-0.319474908745093,0.577464788732394,3.1
tt0075334,1201301.0,The Molly Fountain mini series - To the Devil,Dennis Wheatley,1976.0,To the Devil a Daughter 1976,0,0,95.0,/e69LEEUHwrAbzpLdS81j00avHbM.jpg,5.9,3040.0,-0.61621479474862,0.535211267605634,2.95
tt0024674,1492330.0,To the Last Man,Zane Grey,1933.0,To the Last Man 1933,0,0,74.0,/7bL3BCA9hXFwc10e0gEgbIjtIE1.jpg,6.5,412.0,-0.0227350227415655,0.619718309859155,3.25
tt0067445,53061.0,Der Tod in Venedig,Thomas Mann,1971.0,Death in Venice 1971,0,0,130.0,/uaCO0YWhpVjppk3IgLwmHSDtrrT.jpg,7.5,16208.0,0.966397930603525,0.76056338028169,3.75
tt0054390,42707603.0,"Toby Tyler; or, Ten Weeks with a Circus",James Otis Kaler,1960.0,Toby Tyler 1960,0,0,95.0,/uD1Jd0w5lcc26lZZiv8J8iGnbFs.jpg,7.1,759.0,0.570744749265489,0.704225352112676,3.55
tt0046286,146943.0,Toilers of the Sea,Victor Hugo,1953.0,Sea Devils 1953,0,0,91.0,/vlrM5jhZdxoAKyaC4a25PNQ9jxJ.jpg,5.7,445.0,-0.814041385417638,0.507042253521127,2.85
tt0065112,368819.0,Topaz,Leon Uris,1969.0,Topaz 1969,4000000,6000000,143.0,/8u7vxykCVZoaxNocLbpstv3IFNK.jpg,6.3,14958.0,-0.220561613410584,0.591549295774648,3.15
tt0120357,85216.0,Touch,Elmore Leonard,1997.0,Touch 1997,0,0,96.0,/gpPO9iqTGV5DpRyf27wU2jH14x4.jpg,5.7,2138.0,-0.814041385417638,0.507042253521127,2.85
tt0057580,54479.0,Le tour du monde en quatre-vingts jours,Jules Verne,1963.0,The Three Stooges Go Around the World in a Daze 1963,0,0,94.0,/sFSLhAbHX096THsFZ0DU6cSkBRa.jpg,6.6,586.0,0.0761782725929433,0.633802816901408,3.3
tt0849426,54479.0,Le tour du monde en quatre-vingts jours,Jules Verne,1988.0,Around the World in 80 Days 1988,0,0,45.0,/dCkxyNTmyNKRDLg6BljIFKn5vGd.jpg,6.6,96.0,0.0761782725929433,0.633802816901408,3.3
tt0327437,54479.0,Le tour du monde en quatre-vingts jours,Jules Verne,2004.0,Around the World in 80 Days 2004,110000000,72178895,120.0,/2glntoCztzLkfjajsJKNOSY0vpn.jpg,5.9,78050.0,-0.61621479474862,0.535211267605634,2.95
tt0112323,1041367.0,Tous les hommes sont mortels,Simone de Beauvoir,1995.0,All Men Are Mortal 1995,0,0,93.0,/nW9uUpDvJev9dosPFUagrVPG6FG.jpg,5.0,136.0,-1.5064344527592,0.408450704225352,2.5
tt0049871,107301.0,A Town Like Alice,Nevil Shute,1956.0,A Town Like Alice 1956,0,0,117.0,/52uAbqA0AqfU87uwWEqgnW9E5wE.jpg,7.2,1183.0,0.669658044599998,0.71830985915493,3.6
tt0117951,135839.0,Trainspotting,Irvine Welsh,1996.0,Trainspotting 1996,4000000,16491080,94.0,/p1O3eFsdb0GEIYu87xlwV7P4jM1.jpg,8.2,580904.0,1.65879099794509,0.859154929577465,4.1
tt0025907,295.0,Treasure Island,Robert Louis Stevenson,1934.0,Treasure Island 1934,0,0,103.0,/jRmqxLwqe5erhtuCrSjqyiqAwJB.jpg,7.2,2098.0,0.669658044599998,0.71830985915493,3.6
tt0029356,295.0,Treasure Island,Robert Louis Stevenson,1937.0,Treasure Island 1937,0,0,92.0,/lX6sCdLYv1DSX8Sie23RzoVYuzH.jpg,6.7,70.0,0.175091567927453,0.647887323943662,3.35
tt0043067,295.0,Treasure Island,Robert Louis Stevenson,1950.0,Treasure Island 1950,0,0,96.0,/648jomf1yujpClnL8lzHgiixvG3.jpg,7.0,5870.0,0.47183145393098,0.690140845070423,3.5
tt0047189,295.0,Treasure Island,Robert Louis Stevenson,1954.0,Long John Silver 1954,0,0,106.0,/nVVNNobbEOZVmEPXnwQb99dJ3qX.jpg,5.9,594.0,-0.61621479474862,0.535211267605634,2.95
tt0047406,295.0,Treasure Island,Robert Louis Stevenson,1954.0,Return to Treasure Island 1954,0,0,75.0,/rNpqpg5xtTBRP7E0VHOwTdq2k89.jpg,4.5,153.0,-2.00100092943175,0.338028169014085,2.25
tt0167326,295.0,Treasure Island,Robert Louis Stevenson,1971.0,Treasure Island 1971,0,0,82.0,/fSiyLagB40HCXJ2iAsx2qxmlCRL.jpg,7.0,159.0,0.47183145393098,0.690140845070423,3.5
tt0067002,295.0,Treasure Island,Robert Louis Stevenson,1971.0,Animal Treasure Island 1971,0,0,78.0,/yaw6zqrrQR8rJgsuKhz1CIYi7lj.jpg,7.0,339.0,0.47183145393098,0.690140845070423,3.5
tt0069229,295.0,Treasure Island,Robert Louis Stevenson,1972.0,Treasure Island 1972,0,0,94.0,/mHCXtxtu4RP4RAIBCQABrqglhk.jpg,6.0,991.0,-0.517301499414111,0.549295774647887,3.0
tt0100813,295.0,Treasure Island,Robert Louis Stevenson,1990.0,Treasure Island 1990,0,0,131.0,/mIj8UjP9qYxQd1pLeudjmrV3PFv.jpg,7.4,4256.0,0.867484635269017,0.746478873239437,3.7
tt0117110,295.0,Treasure Island,Robert Louis Stevenson,1996.0,Muppet Treasure Island 1996,0,34327391,100.0,/5A8gKzOrF9Z7tSUX6xd5dEx4NXf.jpg,7.0,18822.0,0.47183145393098,0.690140845070423,3.5
tt0248568,295.0,Treasure Island,Robert Louis Stevenson,1999.0,Treasure Island 1999,0,0,94.0,/qrOXIjO8wDVkeNxNVV2ubRNgRAx.jpg,5.5,413.0,-1.01186797608666,0.47887323943662,2.75
tt0133240,295.0,Treasure Island,Robert Louis Stevenson,2002.0,Treasure Planet 2002,140000000,109578115,95.0,/yfcoA7q9n852yVnYa0VcAchgA72.jpg,7.1,88454.0,0.570744749265489,0.704225352112676,3.55
tt0811011,295.0,Treasure Island,Robert Louis Stevenson,2006.0,Pirates of Treasure Island 2006,0,0,85.0,/rKo9fDj7ihq3Kvqo1S7ctYod8Re.jpg,2.2,933.0,-4.27600672212546,0.0140845070422535,1.1
tt0040897,57658.0,The Treasure of the Sierra Madre,B. Traven,1948.0,The Treasure of the Sierra Madre 1948,3800000,4307000,126.0,/e3lYTRwiDVPQv07xKldwlLAXikN.jpg,8.2,99901.0,1.65879099794509,0.859154929577465,4.1
tt0057427,17690.0,The Trial,Franz Kafka,1962.0,The Trial 1962,0,0,118.0,/nNgdpzaD9RbbkMfWj6eeXkMiljq.jpg,7.8,16867.0,1.26313781660705,0.802816901408451,3.9
