book_id,genre,possible_filter
1188373,Fiction,0
1188373,Military History,0
1188373,Civil War,0
1188373,War,1
133008,Fiction,0
133008,Mystery,1
133008,Crime,1
133008,Historical,1
133008,War,1
133008,Thriller,1
133008,World War II,0
133008,Cultural,1
133008,Germany,0
30933,Classics,1
30933,Fiction,0
30933,Historical,1
30933,Literature,1
1650307,Fiction,0
1650307,Mystery,1
1650307,Thriller,1
1772,Fiction,0
1772,Thriller,1
1772,Action,0
526270,Science Fiction,1
526270,Fiction,0
526270,Thriller,1
526270,Adventure,1
526270,Fantasy,1
31250,Classics,1
31250,Fiction,0
370769,History,0
370769,Nonfiction,0
370769,War,1
370769,World War II,0
370769,Spy Thriller,0
56776,Fiction,0
56776,Romance,1
56776,Drama,0
849065,Young Adult,1
849065,Fiction,0
849065,Childrens,1
849065,Classics,1
849065,Fantasy,1
17286391,Romance,1
17286391,Fiction,0
17286391,Classics,1
17286391,Womens Fiction,1
550942,Adventure,1
550942,Fiction,0
550942,Thriller,1
550942,Action,0
288946,Fiction,0
288946,Thriller,1
288946,Horror,1
288946,Adventure,1
288946,Suspense,0
49041,Young Adult,1
49041,Fantasy,1
49041,Romance,1
49041,Paranormal,1
49041,Vampires,0
49041,Fiction,0
990078,Adventure,1
20758123,Fiction,0
895185,Fiction,0
895185,Thriller,1
895185,Mystery,1
895185,Crime,1
895185,Politics,0
1127856,Fiction,0
1127856,Lgbt,0
1127856,Contemporary,1
2298271,Fiction,0
2298271,Humor,1
2298271,Contemporary,1
1770187,Young Adult,1
1770187,Cultural,1
1770187,Australia,0
1770187,Academic,0
1770187,Fiction,0
21787,Fantasy,1
21787,Fiction,0
21787,Classics,1
21787,Romance,1
21787,Humor,1
21787,Young Adult,1
21787,Adventure,1
1093384,Fiction,0
1093384,Classics,1
1093384,Literature,1
1093384,Contemporary,1
101194,Classics,1
101194,Fiction,0
101194,Science Fiction,1
101194,Dystopia,0
77223,Fiction,0
77223,Science Fiction,1
77223,Dystopia,0
77223,Apocalyptic,0
51499,Classics,1
51499,Fiction,0
51499,Horror,1
51499,Science Fiction,1
51499,Mystery,1
228,Fiction,0
228,Mystery,1
228,Crime,1
228,Noir,1
228,Hard Boiled,0
13137809,Fiction,0
13137809,Holiday,0
13137809,Christmas,0
13137809,Fantasy,1
13137809,Religion,0
13137809,Classics,1
13137809,Family,0
2260058,Fiction,0
2260058,Humor,1
2260058,Historical,1
2260058,Classics,1
2260058,Media Tie In,0
2260058,Movies,0
85609,Fiction,0
85609,Historical,1
85609,Romance,1
5081816,Fiction,0
5081816,Classics,1
5081816,Historical,1
1254488,Historical,1
1254488,Fiction,0
1254488,Military History,0
1254488,Civil War,0
1254488,War,1
921223,Mystery,1
921223,Noir,1
921223,Fiction,0
921223,Crime,1
2573025,Cultural,1
2573025,India,0
2573025,Fiction,0
2573025,Historical,1
2573025,Asia,0
215950,Science Fiction,1
215950,Fantasy,1
215950,Fiction,0
215950,Adventure,1
215950,Classics,1
1191522,Classics,1
1191522,Young Adult,1
1191522,Fiction,0
1191522,Academic,0
1191522,Realistic Fiction,0
1191522,Coming Of Age,0
1191522,Historical,1
1191522,Teen,0
1191522,Childrens,1
1586457,Fiction,0
1586457,Adventure,1
1586457,Thriller,1
1586457,Action,0
914235,Fiction,0
914235,Thriller,1
914235,Mystery,1
914235,Cultural,1
914235,Africa,0
914235,Spy Thriller,0
22750385,Fiction,0
22750385,Crime,1
22750385,True Crime,0
22750385,Mystery,1
22750385,Historical,1
311502,Fantasy,1
311502,Young Adult,1
311502,Fiction,0
843989,Historical,1
843989,Fiction,0
843989,Thriller,1
843989,Mystery,1
843989,War,1
3685,Classics,1
3685,Fiction,0
3685,Childrens,1
3685,Animals,1
3685,Young Adult,1
73716,Fiction,0
73716,Romance,1
73716,Magical Realism,0
73716,Historical,1
73716,Classics,1
73716,Fantasy,1
73716,Food and Drink,0
1076258,Fiction,0
1076258,Apocalyptic,0
1076258,War,1
1076258,Military Fiction,0
9328,Fiction,0
9328,Magical Realism,0
9328,Historical,1
9328,Classics,1
9328,Fantasy,1
363752,Womens Fiction,1
363752,Fiction,0
363752,Romance,1
363752,Humor,1
363752,Contemporary,1
85266,Fiction,0
85266,Mystery,1
85266,Thriller,1
85266,Suspense,0
845175,Mystery,1
845175,Noir,1
845175,Fiction,0
845175,Crime,1
845175,Thriller,1
1245530,Mystery,1
1245530,Fiction,0
1245530,Thriller,1
1245530,Crime,1
1245530,Suspense,0
11617647,Classics,1
11617647,Fiction,0
11617647,Literature,1
2715615,Science Fiction,1
2715615,Fiction,0
2715615,Fantasy,1
1110004,Fiction,0
1110004,American,1
1110004,Southern,0
1110004,Contemporary,1
1123562,Westerns,1
1123562,Fiction,0
875069,Fiction,0
875069,Historical,1
875069,Cultural,1
875069,China,0
875069,Asia,0
2579284,Thriller,1
2579284,Fiction,0
2579284,Mystery,1
2579284,Spy Thriller,0
2579284,Crime,1
2579284,Suspense,0
85421,Romance,1
85421,Fiction,0
85421,Womens Fiction,1
85421,Young Adult,1
85421,Contemporary,1
61672,Fiction,0
61672,Cultural,1
61672,France,0
61672,Classics,1
61672,European Literature,1
61672,French Literature,0
42647,Historical,1
42647,Fiction,0
42647,Military History,0
42647,Civil War,0
42647,Romance,1
395371,Fiction,0
395371,Romance,1
395371,Magical Realism,0
395371,Cultural,1
395371,France,0
395371,Fantasy,1
710892,Fiction,0
710892,Mystery,1
710892,Crime,1
1492330,Westerns,1
1492330,Fiction,0
1492330,Historical,1
1492330,Classics,1
906175,Fiction,0
906175,Mystery,1
906175,Crime,1
906175,Thriller,1
2381867,Fiction,0
2381867,Classics,1
2381867,Humor,1
2381867,European Literature,1
2381867,British Literature,0
897831,Horror,1
897831,Fiction,0
897831,Classics,1
897831,Fantasy,1
897831,Paranormal,1
897831,Thriller,1
1322196,Fiction,0
1322196,Cultural,1
1322196,Africa,0
1322196,Historical,1
1322196,Adventure,1
11787521,Science Fiction,1
11787521,Time Travel,0
11787521,Romance,1
11787521,Fantasy,1
11787521,Fiction,0
11787521,Historical,1
72659,Nonfiction,0
72659,Animals,1
72659,Environment,0
72659,Science,0
72659,Autobiography,0
72659,Cultural,1
72659,Canada,0
49715,Fiction,0
49715,Classics,1
1353757,Fiction,0
1353757,Historical,1
1353757,Cultural,1
1353757,Africa,0
1353757,Classics,1
46227,Fiction,0
46227,Classics,1
46227,Literature,1
46227,American,1
46227,Romance,1
46227,20th Century,0
2862646,Westerns,1
2862646,Fiction,0
2862646,Adult Fiction,0
3064632,Thriller,1
3064632,Fiction,0
3064632,Spy Thriller,0
442348,Mystery,1
442348,Fiction,0
442348,Crime,1
442348,Thriller,1
442348,Noir,1
442348,Classics,1
442348,European Literature,1
442348,British Literature,0
442348,Literature,1
442348,20th Century,0
100915,Fantasy,1
100915,Classics,1
100915,Fiction,0
100915,Young Adult,1
100915,Childrens,1
2010804,Fiction,0
2010804,Mystery,1
2010804,Crime,1
780870,Fiction,0
780870,Mystery,1
780870,Thriller,1
780870,Crime,1
780870,Suspense,0
113441,Fiction,0
113441,Classics,1
113441,Literature,1
113441,American,1
113441,20th Century,0
318335,Fiction,0
318335,Historical,1
318335,World War II,0
318335,Holocaust,0
318335,Cultural,1
318335,European Literature,1
747651,Fiction,0
747651,Cultural,1
747651,Japan,0
747651,Asian Literature,0
747651,Japanese Literature,0
747651,War,1
747651,Historical,1
747651,Literature,1
127515,Science Fiction,1
127515,Horror,1
127515,Fiction,0
127515,Classics,1
484111,Fiction,0
484111,Mystery,1
484111,Noir,1
484111,Crime,1
484111,Thriller,1
3674391,Business,0
870589,Fiction,0
870589,Fantasy,1
870589,Magical Realism,0
870589,Contemporary,1
211044,Science Fiction,1
211044,Young Adult,1
211044,Fiction,0
211044,Dystopia,0
211044,Childrens,1
211044,Fantasy,1
3579391,Young Adult,1
3579391,Horror,1
3579391,Mystery,1
3579391,Fiction,0
3579391,Thriller,1
3579391,Suspense,0
10500413,Horror,1
10500413,Shapeshifters,0
10500413,Werewolves,0
10500413,Fiction,0
10500413,Fantasy,1
10500413,Thriller,1
10500413,Paranormal,1
10500413,Supernatural,0
10500413,Classics,1
23814,Classics,1
23814,Fiction,0
23814,Adventure,1
23814,Fantasy,1
23814,Cultural,1
23814,Africa,0
23814,Historical,1
10305441,Fiction,0
10305441,Thriller,1
10305441,Historical,1
10305441,War,1
10305441,Spy Thriller,0
10305441,Adventure,1
1415635,Science Fiction,1
1415635,Fiction,0
1415635,Adventure,1
531887,Fiction,0
531887,Literature,1
531887,Jewish,0
531887,Adult Fiction,0
531887,Contemporary,1
5129,Classics,1
5129,Fiction,0
5129,Science Fiction,1
5129,Dystopia,0
634757,Classics,1
634757,Fiction,0
634757,Historical,1
634757,European Literature,1
634757,British Literature,0
634757,Family,0
634757,Drama,0
634757,Cultural,1
634757,Scotland,0
634757,Classic Literature,0
634757,Unfinished,0
18662398,Fiction,0
18662398,Mystery,1
18662398,Classics,1
18662398,Literature,1
1366078,Short Stories,0
1366078,Fiction,0
1366078,European Literature,1
1366078,British Literature,0
1366078,Contemporary,1
1366078,Literature,1
1366078,Classics,1
1366078,Horror,1
1366078,20th Century,0
1104530,Mystery,1
1104530,Fiction,0
1104530,Thriller,1
1104530,Suspense,0
1104530,Horror,1
1104530,Crime,1
906612,Fiction,0
906612,Historical,1
906612,Adventure,1
906612,Cultural,1
906612,Africa,0
906612,Thriller,1
1423658,Fiction,0
1423658,Historical,1
1423658,War,1
1423658,Military Fiction,0
1423658,American,1
1423658,Southern,0
541011,Mystery,1
541011,Crime,1
541011,Fiction,0
541011,Noir,1
541011,Historical,1
541011,Thriller,1
541011,True Crime,0
541011,Detective,0
541011,Literature,1
541011,American,1
891523,Fiction,0
891523,Horror,1
891523,Young Adult,1
891523,Mystery,1
123170,Fiction,0
123170,Animals,1
123170,Young Adult,1
123170,Classics,1
123170,Childrens,1
19691,Fiction,0
19691,Thriller,1
19691,Suspense,0
19691,War,1
19691,Military Fiction,0
19691,Mystery,1
633198,Westerns,1
633198,Fiction,0
633198,Historical,1
2052,Mystery,1
2052,Fiction,0
2052,Crime,1
2052,Classics,1
2052,Noir,1
2052,Detective,0
4594418,Fiction,0
4594418,Contemporary,1
4594418,Media Tie In,0
4594418,Movies,0
895483,Fiction,0
895483,Gothic,0
895483,Horror,1
895483,Thriller,1
895483,Mystery,1
219362,Horror,1
219362,Fiction,0
219362,Mystery,1
219362,Thriller,1
219362,Fantasy,1
219362,Paranormal,1
1995713,Classics,1
1995713,Fiction,0
1995713,Historical,1
1995713,Feminism,0
1995713,Cultural,1
1995713,African American,0
1995713,Literature,1
1995713,Lgbt,0
1995713,Adult,0
591227,Fiction,0
591227,Contemporary,1
591227,Literature,1
33084028,Thriller,1
33084028,Mystery,1
33084028,Noir,1
33084028,Fiction,0
1293867,Fiction,0
1293867,Thriller,1
1293867,Mystery,1
1293867,Crime,1
1293867,Suspense,0
1744963,Thriller,1
1744963,Fiction,0
1744963,Mystery,1
1744963,Action,0
1744963,Crime,1
1744963,Adventure,1
917935,Fiction,0
917935,Fantasy,1
917935,Classics,1
917935,Academic,0
917935,Literature,1
917935,Mythology,0
16363,Mystery,1
16363,Fiction,0
16363,Crime,1
16363,Classics,1
16363,Detective,0
16363,Thriller,1
16363,European Literature,1
16363,British Literature,0
16363,Adult,0
2895824,Fiction,0
2895824,Suspense,0
2895824,Adventure,1
596246,Historical,1
596246,Fiction,0
596246,Childrens,1
596246,Adventure,1
165889,Fiction,0
165889,Classics,1
165889,Literature,1
165889,American,1
6356906,Humor,1
6356906,Westerns,1
6356906,Historical,1
6356906,Fiction,0
762145,Fiction,0
762145,Thriller,1
762145,Mystery,1
762145,Suspense,0
762145,Crime,1
17902,Fiction,0
320730,Fiction,0
320730,Westerns,1
320730,Historical,1
272757,Fiction,0
272757,Thriller,1
272757,Mystery,1
272757,Spy Thriller,0
272757,Classics,1
63445,Fiction,0
63445,Westerns,1
63445,Historical,1
7355,Fiction,0
7355,Contemporary,1
7355,Literature,1
526390,Classics,1
526390,Fiction,0
526390,Romance,1
526390,Literature,1
526493,Classics,1
526493,Historical,1
526493,Fiction,0
526493,Romance,1
1676751,Fiction,0
1676751,European Literature,1
1360945,Mystery,1
1360945,Fiction,0
1360945,Thriller,1
1360945,Crime,1
1360945,Cultural,1
1360945,Russia,0
922151,Fantasy,1
922151,Young Adult,1
922151,Fiction,0
355860,Science Fiction,1
355860,Fiction,0
355860,Thriller,1
21853,Fiction,0
21853,Thriller,1
21853,Action,0
21853,Adventure,1
21853,War,1
6412519,Science Fiction,1
6412519,Fiction,0
6412519,Fantasy,1
31259,Fiction,0
31259,Thriller,1
31259,Mystery,1
31259,Spy Thriller,0
31259,Action,0
625094,Fiction,0
625094,Historical,1
625094,Classics,1
625094,Cultural,1
625094,Italy,0
625094,European Literature,1
625094,Italian Literature,0
24583,Classics,1
24583,Fiction,0
24583,Adventure,1
24583,Young Adult,1
24583,Historical,1
24583,Literature,1
24583,Childrens,1
24583,Academic,0
24583,American,1
1166263,Fiction,0
1166263,Classics,1
1166263,Literature,1
10051695,Fiction,0
10051695,Thriller,1
10051695,Horror,1
10051695,Mystery,1
10051695,Crime,1
10051695,European Literature,1
10051695,British Literature,0
1265050,Fiction,0
1265050,Business,0
1265050,Historical,1
6791610,Womens Fiction,1
6791610,Fiction,0
6791610,Romance,1
6791610,Contemporary,1
6304335,Young Adult,1
6304335,Fantasy,1
6304335,Paranormal,1
6304335,Romance,1
557522,Fiction,0
557522,Classics,1
557522,Fantasy,1
557522,Romance,1
557522,Literature,1
1368622,Fiction,0
1368622,Cultural,1
1368622,Ireland,0
1368622,Lgbt,0
1368622,European Literature,1
1368622,Irish Literature,0
3683135,Fiction,0
3683135,Mystery,1
3683135,Crime,1
3683135,Thriller,1
941639,Fiction,0
941639,Classics,1
941639,Science Fiction,1
941639,Dystopia,0
941639,Feminism,0
790338,Fiction,0
790338,Historical,1
790338,Young Adult,1
790338,Coming Of Age,0
790338,Humor,1
790338,Classics,1
527744,Mystery,1
527744,Fiction,0
527744,Crime,1
527744,Classics,1
527744,Detective,0
527744,Thriller,1
527744,European Literature,1
527744,British Literature,0
527744,Literature,1
527744,20th Century,0
762530,Horror,1
762530,Fiction,0
762530,Thriller,1
762530,Classics,1
42172,Holiday,0
42172,Christmas,0
42172,Fiction,0
11292145,Cultural,1
11292145,China,0
11292145,Fiction,0
11292145,Historical,1
11292145,Asia,0
11292145,Literature,1
11292145,Asian Literature,0
780581,Classics,1
780581,Cultural,1
780581,France,0
780581,Fiction,0
780581,European Literature,1
780581,French Literature,0
566993,Fiction,0
566993,Classics,1
566993,Cultural,1
566993,India,0
566993,Historical,1
566993,Religion,0
9592,Fiction,0
9592,Classics,1
9592,Historical,1
9592,Literature,1
9592,War,1
874880,Fiction,0
874880,Media Tie In,0
874880,Movies,0
874880,Childrens,1
1808306,Mystery,1
1808306,Fiction,0
1808306,Crime,1
1793758,Classics,1
1793758,Fiction,0
1793758,European Literature,1
1793758,British Literature,0
402042,Fantasy,1
402042,Art,0
402042,Fiction,0
402042,Childrens,1
167408,Fiction,0
167408,Historical,1
167408,European Literature,1
167408,British Literature,0
167408,Cultural,1
167408,Germany,0
534679,Horror,1
534679,Fiction,0
534679,Thriller,1
534679,Suspense,0
534679,Mystery,1
534679,Adult,0
534679,Crime,1
534679,Adult Fiction,0
6159440,Classics,1
6159440,Fiction,0
6159440,Mystery,1
6159440,Historical,1
6159440,Victorian,0
6159440,Gothic,0
6159440,Literature,1
6159440,19th Century,0
6288,Fiction,0
6288,Science Fiction,1
6288,Dystopia,0
6288,Apocalyptic,0
3758,Fiction,0
3758,Thriller,1
3758,Mystery,1
3758,Classics,1
3758,Spy Thriller,0
408852,Horror,1
408852,Fiction,0
408852,Thriller,1
378579,Humor,1
378579,Young Adult,1
378579,Fiction,0
378579,Romance,1
304023,Classics,1
304023,Fiction,0
304023,Science Fiction,1
304023,Dystopia,0
304023,Literature,1
304023,Academic,0
304023,Fantasy,1
304023,Adult,0
938739,Fiction,0
938739,Science Fiction,1
938739,Fantasy,1
994919,Mystery,1
994919,Fiction,0
994919,Historical,1
994919,Crime,1
453095,Horror,1
453095,Fiction,0
453095,Anthologies,0
453095,Short Stories,0
86724,Fiction,0
86724,Humor,1
86724,Contemporary,1
86724,Adult Fiction,0
1972181,Fiction,0
1972181,Thriller,1
1972181,War,1
1972181,Military Fiction,0
1972181,Historical,1
1219103,Classics,1
1219103,Fiction,0
1219103,Adventure,1
1219103,Science Fiction,1
1219103,Cultural,1
1219103,France,0
1219103,Fantasy,1
1219103,European Literature,1
1219103,French Literature,0
1219103,Childrens,1
1219103,Literature,1
1219103,19th Century,0
1409966,Fiction,0
1409966,Spy Thriller,0
1409966,Thriller,1
818433,Horror,1
818433,Fiction,0
818433,Fantasy,1
818433,Paranormal,1
818433,Classics,1
818433,Ghosts,0
818433,Mystery,1
78678,Thriller,1
78678,Mystery,1
78678,Crime,1
78678,Cultural,1
78678,France,0
78678,Fiction,0
391987,Horror,1
391987,Sequential Art,0
391987,Manga,0
391987,Fiction,0
391987,Fantasy,1
391987,Asian Literature,0
391987,Japanese Literature,0
391987,Mystery,1
391987,Science Fiction,1
391987,Cultural,1
391987,Japan,0
391987,Young Adult,1
22402749,Fiction,0
22402749,Young Adult,1
22402749,Classics,1
22402749,Realistic Fiction,0
22402749,Academic,0
22402749,Childrens,1
22402749,Coming Of Age,0
22402749,Teen,0
22402749,Animals,1
28417,Classics,1
28417,Fiction,0
28417,Cultural,1
28417,France,0
28417,European Literature,1
28417,French Literature,0
1651025,Fiction,0
1651025,Mystery,1
1651025,Crime,1
1651025,Thriller,1
34778,Horror,1
34778,Fantasy,1
34778,Fiction,0
34778,Paranormal,1
34778,Vampires,0
16299,Mystery,1
16299,Classics,1
16299,Fiction,0
16299,Crime,1
16299,Thriller,1
552706,Sequential Art,0
552706,Graphic Novels,0
552706,Comics,0
821984,Fiction,0
118538,Fiction,0
118538,Environment,0
118538,Westerns,1
118538,Historical,1
118538,Literature,1
760769,Fiction,0
760769,Thriller,1
760769,Mystery,1
760769,Suspense,0
760769,Crime,1
53835,Classics,1
53835,Fiction,0
53835,Historical,1
53835,Romance,1
43559,Sequential Art,0
43559,Graphic Novels,0
43559,Comics,0
43559,Nonfiction,0
43559,Biography,0
43254059,Sequential Art,0
43254059,Manga,0
43254059,Fantasy,1
43254059,Graphic Novels,0
43254059,Paranormal,1
43254059,Vampires,0
43254059,Horror,1
43254059,Young Adult,1
46437,Thriller,1
46437,Spy Thriller,0
46437,Fiction,0
46437,Mystery,1
380258,Historical,1
380258,Fiction,0
380258,Classics,1
7745,Fiction,0
7745,Classics,1
7745,Humor,1
455696,Classics,1
455696,Fiction,0
455696,Cultural,1
455696,France,0
455696,Literature,1
455696,19th Century,0
455696,European Literature,1
455696,French Literature,0
420849,Young Adult,1
420849,Music,0
420849,Realistic Fiction,0
420849,Fiction,0
420849,Contemporary,1
420849,Humor,1
1161081,Historical,1
1161081,Fiction,0
1161081,Young Adult,1
1161081,World War II,0
1161081,Holocaust,0
1141705,Fiction,0
1141705,Short Stories,0
1141705,Mystery,1
1141705,Cultural,1
1141705,African American,0
1141705,Crime,1
48862,Fiction,0
48862,Classics,1
48862,Mystery,1
48862,Crime,1
5318963,Fiction,0
5318963,Mystery,1
5318963,Crime,1
5318963,Thriller,1
5318963,Suspense,0
288973,Fiction,0
288973,Mystery,1
288973,Crime,1
288973,Thriller,1
2486417,Fiction,0
2486417,Travel,0
2486417,Thriller,1
2486417,Adventure,1
2486417,Contemporary,1
79884,Mystery,1
79884,Fiction,0
79884,Crime,1
79884,Thriller,1
79884,Legal Thriller,0
79884,Suspense,0
79884,Detective,0
79884,Adult,0
8571481,Fiction,0
8571481,Classics,1
8571481,Romance,1
8571481,Young Adult,1
8571481,Contemporary,1
8571481,Literature,1
8571481,Academic,0
8571481,Media Tie In,0
8571481,Movies,0
6310,Childrens,1
6310,Fantasy,1
6310,Fiction,0
6310,Classics,1
173980,Fiction,0
173980,Mystery,1
173980,Crime,1
173980,Thriller,1
6439138,Young Adult,1
6439138,Fiction,0
6439138,Classics,1
6439138,Realistic Fiction,0
439283,Mystery,1
439283,Noir,1
439283,Fiction,0
439283,Crime,1
439283,Classics,1
439283,Thriller,1
439283,Hard Boiled,0
439283,Drama,0
439283,Culture,0
439283,Film,0
26760246,Fiction,0
26760246,Thriller,1
26760246,Mystery,1
26760246,Crime,1
26760246,Action,0
314393,Thriller,1
314393,Fiction,0
314393,Suspense,0
314393,Mystery,1
314393,Crime,1
42740579,Fiction,0
42740579,Classics,1
42740579,Historical,1
42740579,Adventure,1
42740579,Cultural,1
42740579,Africa,0
42740579,War,1
42740579,Romance,1
838771,Young Adult,1
838771,Fiction,0
838771,Classics,1
838771,Realistic Fiction,0
838771,Literature,1
838771,Teen,0
31196,Fiction,0
31196,Classics,1
31196,Literature,1
187812,Young Adult,1
187812,Fantasy,1
187812,Romance,1
187812,Womens Fiction,1
86147,Fiction,0
86147,New York,0
86147,Classics,1
86147,Contemporary,1
86147,Literature,1
86147,American,1
1168080,Fiction,0
1168080,Music,0
1168080,Contemporary,1
1168080,Humor,1
1168080,Romance,1
1360681,Horror,1
1360681,Fiction,0
1360681,Fantasy,1
1360681,Science Fiction,1
1360681,Apocalyptic,0
337037,Fiction,0
337037,Mystery,1
337037,Thriller,1
337037,Legal Thriller,0
633401,Cultural,1
633401,France,0
633401,Fiction,0
633401,Classics,1
633401,European Literature,1
633401,French Literature,0
633401,Romance,1
402737,Mystery,1
402737,Fiction,0
402737,Humor,1
402737,Crime,1
402737,Thriller,1
402737,Detective,0
402737,Literature,1
402737,American,1
402737,Suspense,0
5506983,Classics,1
5506983,Fiction,0
5506983,Adventure,1
5506983,Animals,1
5506983,Young Adult,1
1331973,Science Fiction,1
1331973,Fiction,0
1331973,Thriller,1
4550891,Fiction,0
4550891,Humor,1
1838364,Fiction,0
1838364,Mystery,1
1838364,Crime,1
1838364,Thriller,1
77696,Fiction,0
77696,Contemporary,1
7194,Mystery,1
7194,Fiction,0
7194,Historical,1
7194,Thriller,1
7194,Cultural,1
7194,Spain,0
228580,Womens Fiction,1
228580,Fiction,0
228580,Contemporary,1
228580,Romance,1
228580,Adult,0
228580,Humor,1
228580,Adult Fiction,0
228580,Realistic Fiction,0
908745,Fiction,0
908745,Literature,1
908745,Contemporary,1
7747374,Young Adult,1
7747374,Fantasy,1
7747374,Science Fiction,1
7747374,Fiction,0
7747374,Romance,1
7747374,Paranormal,1
7747374,Adventure,1
7747374,Teen,0
7747374,Action,0
194546,Classics,1
194546,Fiction,0
194546,Literature,1
194546,19th Century,0
194546,American,1
1297137,Fiction,0
1297137,Cultural,1
1297137,Mystery,1
1297137,Crime,1
312490,Mystery,1
312490,Fiction,0
312490,Fantasy,1
312490,Humor,1
312490,Crime,1
831824,Fiction,0
831824,Historical,1
831824,Romance,1
831824,Classics,1
467032,Horror,1
467032,Fiction,0
467032,Classics,1
467032,Thriller,1
467032,Mystery,1
17881912,Fiction,0
17881912,Historical,1
17881912,Classics,1
17881912,Literature,1
15121528,Young Adult,1
15121528,Fiction,0
15121528,Childrens,1
938625,Fantasy,1
938625,Fiction,0
938625,Childrens,1
938625,Science Fiction,1
815500,Fiction,0
815500,Historical,1
815500,Lgbt,0
815500,Classics,1
815500,Womens Fiction,1
815500,American,1
815500,Southern,0
1097967,Mystery,1
1097967,Fiction,0
1097967,Noir,1
1097967,Thriller,1
1097967,Pulp,0
1097967,Crime,1
1097967,Historical,1
1097967,Suspense,0
902061,Fiction,0
902061,Classics,1
902061,Literature,1
902061,American,1
19542,Childrens,1
19542,Picture Books,0
19542,Fiction,0
19542,Classics,1
25241971,Cultural,1
25241971,France,0
25241971,Fiction,0
25241971,Mystery,1
25241971,Crime,1
25241971,European Literature,1
25241971,French Literature,0
25241971,Thriller,1
25241971,Noir,1
170448,Classics,1
170448,Fiction,0
170448,Science Fiction,1
170448,Dystopia,0
170448,Fantasy,1
170448,Literature,1
32829,Classics,1
32829,Science Fiction,1
32829,Fiction,0
32829,Adventure,1
32829,Fantasy,1
992611,Fiction,0
992611,Cultural,1
992611,Italy,0
992611,Literature,1
992611,20th Century,0
96290,Fantasy,1
96290,Classics,1
96290,Fiction,0
96290,Young Adult,1
96290,Childrens,1
2049746,Fiction,0
2049746,Classics,1
2049746,Psychology,0
2049746,Contemporary,1
2049746,Young Adult,1
2956,Classics,1
2956,Fiction,0
2956,Historical,1
2956,Young Adult,1
2956,Literature,1
2956,Adventure,1
2956,Academic,0
2956,American,1
587401,Fiction,0
587401,Classics,1
587401,Historical,1
587401,Literature,1
6643712,Science Fiction,1
6643712,Fiction,0
227443,Womens Fiction,1
227443,Fiction,0
227443,Romance,1
227443,Humor,1
227443,Contemporary,1
1509839,Romance,1
1509839,Fiction,0
1509839,Womens Fiction,1
1509839,Contemporary,1
677877,Fiction,0
677877,Humor,1
677877,Classics,1
677877,Literature,1
60792,Fiction,0
60792,Contemporary,1
60792,Romance,1
150072,Plays,0
940536,Horror,1
940536,Fiction,0
940536,Thriller,1
940536,Mystery,1
940536,Crime,1
32682,Fiction,0
32682,Thriller,1
32682,Mystery,1
32682,Suspense,0
32682,Spy Thriller,0
10406937,Fiction,0
11389,Fiction,0
11389,Classics,1
11389,Literature,1
92967,Classics,1
92967,Fiction,0
92967,Cultural,1
92967,France,0
92967,European Literature,1
92967,French Literature,0
308581,Fiction,0
308581,Romance,1
308581,Historical,1
308581,Adventure,1
308581,Adult Fiction,0
308581,Literature,1
308581,American,1
308581,Culture,0
308581,Film,0
308581,Classics,1
308581,20th Century,0
816870,Historical,1
816870,Fiction,0
816870,Classics,1
816870,Young Adult,1
816870,Childrens,1
976017,Fiction,0
976017,Thriller,1
976017,Mystery,1
976017,Legal Thriller,0
40473,Historical,1
40473,Fiction,0
40473,Art,0
40473,Classics,1
40473,Cultural,1
40473,Italy,0
8127,Classics,1
8127,Fiction,0
8127,Young Adult,1
8127,Childrens,1
8127,Historical,1
1001556,Fiction,0
1001556,Thriller,1
1001556,Mystery,1
1001556,Crime,1
1001556,Legal Thriller,0
133399,Fiction,0
133399,Classics,1
133399,Literature,1
133399,Historical,1
140590,Mystery,1
140590,Crime,1
140590,Fiction,0
140590,Cultural,1
140590,France,0
1312928,Mystery,1
1312928,Fiction,0
1312928,Thriller,1
1312928,Crime,1
1312928,Suspense,0
22599115,Classics,1
22599115,Fiction,0
22599115,Fantasy,1
22599115,Young Adult,1
22599115,Animals,1
1210787,Horror,1
1210787,Fiction,0
1210787,Thriller,1
1210787,Fantasy,1
3063499,Romance,1
3063499,Fiction,0
3063499,Womens Fiction,1
3063499,Contemporary,1
7476314,Fantasy,1
7476314,Science Fiction,1
7476314,Fiction,0
1167899,Horror,1
1167899,Fantasy,1
1167899,Fiction,0
1167899,Classics,1
1167899,Science Fiction,1
940998,Horror,1
940998,Paranormal,1
940998,Vampires,0
940998,Fiction,0
940998,Fantasy,1
940998,Urban Fantasy,0
627939,Science Fiction,1
627939,Fiction,0
627939,Classics,1
627939,Adventure,1
315736,Fantasy,1
315736,Fiction,0
315736,Horror,1
315736,Classics,1
964902,Fiction,0
964902,Contemporary,1
1218883,Fiction,0
1218883,Historical,1
1218883,Fantasy,1
1218883,Thriller,1
1218883,Adventure,1
2875569,Sports,0
2875569,Fiction,0
2875569,Football,0
2875569,Literature,1
2875569,American,1
59282,Historical,1
59282,Fiction,0
59282,Classics,1
59282,European Literature,1
59282,Finnish Literature,0
2094562,Thriller,1
2094562,Mystery,1
2094562,Crime,1
2094562,Fiction,0
2094562,Action,0
158446,Classics,1
158446,Historical,1
158446,Adventure,1
158446,Fiction,0
158446,Pirates,0
