,adjusted_revenue,year,avg_rating,rating_count,review_count,length,standardized_rating,normalized_rating,part_of_series,one_star_percentage,two_stars_percentage,three_stars_percentage,four_stars_percentage,five_stars_percentage,genre_count,genre_Adventure,genre_Childrens,genre_Classics,genre_Crime,genre_Cultural,genre_Fantasy,genre_Fiction,genre_Historical,genre_Horror,genre_Literature,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_Young Adult
111,38870052.1909951,1884,3.81,1071363.0,13918.0,327.0,-0.123461313290585,0.603333333333333,1,0.027923308906505077,0.07530967561881453,0.25300015027586353,0.34482243646644506,0.29894442873237176,8,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
112,13098350.194813529,1990,3.88,65052.0,3931.0,511.0,0.119856411346706,0.626666666666667,0,0.03870749554202792,0.0759392486011191,0.2019615077169034,0.3289061058845231,0.35448564225542645,5,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0
113,184762595.6345987,1985,3.95,323.0,17.0,256.0,0.363174135983998,0.65,0,0.015479876160990712,0.06191950464396285,0.24148606811145512,0.3219814241486068,0.3591331269349845,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
114,339298855.6573593,1989,4.1,118147.0,703.0,688.0,0.884569260206764,0.7,1,0.00865870483380873,0.027025654481281792,0.19047457827960085,0.40519014448102786,0.3686509179242808,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
115,277196878.7021728,2004,4.0,364026.0,4313.0,566.0,0.53697251072492,0.666666666666667,1,0.029181981506815446,0.05072165175014971,0.18871728942438176,0.35078263640509194,0.3805964409135611,5,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
116,71204972.66527063,1969,3.89,198164.0,3095.0,295.0,0.154616086294891,0.63,0,0.008790698613269816,0.050771078500635836,0.26791445469409175,0.39028279606790334,0.2822409721240992,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
117,117832377.73044516,1995,3.74,155045.0,9323.0,218.0,-0.366779037927876,0.58,0,0.020439227321100324,0.07555870876197233,0.2763004289077365,0.3941113870166726,0.2335902479925183,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
118,54037872.65842965,1963,3.93,28945.0,1245.0,268.0,0.293654786087629,0.643333333333333,0,0.01765417170495768,0.05164968042839869,0.23924684746933841,0.36520988080842975,0.3262394195888755,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
119,218264985.73943463,1963,3.93,28945.0,1245.0,268.0,0.293654786087629,0.643333333333333,0,0.01765417170495768,0.05164968042839869,0.23924684746933841,0.36520988080842975,0.3262394195888755,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
120,52992681.148520336,1989,3.91,559564.0,7829.0,288.0,0.22413543619126,0.636666666666667,0,0.026990657011530406,0.055732677584690936,0.218707779628425,0.3742002702103781,0.3243686155649756,6,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
121,211450186.01740295,1881,3.85,99547.0,1842.0,240.0,0.015577386502153,0.616666666666667,0,0.011893879273107175,0.054456688800265204,0.2849206907290024,0.3707294042010307,0.27799933699659457,9,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1
122,89126437.76824035,1851,3.49,438390.0,13111.0,720.0,-1.23577091163249,0.496666666666667,0,0.08743584479572983,0.12938479436118525,0.2579826182166564,0.25999452542256896,0.26520221720385956,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
123,41781860.30290952,1971,4.21,86.0,9.0,241.0,1.26692568463679,0.736666666666667,0,0.0,0.023255813953488372,0.1511627906976744,0.4186046511627907,0.4069767441860465,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
124,22090700.145940017,2006,4.12,404278.0,22861.0,224.0,0.954088610103134,0.706666666666667,0,0.015867793943771365,0.039643512632396516,0.16254161740188683,0.3680017215876204,0.4139453544343249,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
125,179684135.74875352,1974,4.09,16054.0,273.0,192.0,0.84980958525858,0.696666666666667,1,0.010340102155226112,0.02884016444499813,0.1956521739130435,0.3941073875669615,0.37106017191977075,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
126,84567853.6600453,1962,3.97,418.0,45.0,152.0,0.432693485880367,0.656666666666667,1,0.011961722488038277,0.028708133971291867,0.24880382775119617,0.4019138755980861,0.30861244019138756,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
127,81579331.43732794,1992,3.68,35522.0,2721.0,241.0,-0.575337087616983,0.56,0,0.023844378131861944,0.08589043409717921,0.28880693654636563,0.3879849107595293,0.21347334046506392,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
128,1054117659.591252,2003,4.48,2106674.0,34749.0,870.0,2.20543690823778,0.826666666666667,1,0.005033526782027025,0.016142507098867692,0.09278654409747308,0.26147187462322125,0.624565547398411,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
129,64454406.91199985,2007,3.7,12275.0,1205.0,384.0,-0.505817737720614,0.566666666666667,0,0.010916496945010182,0.06509164969450101,0.31633401221995927,0.4273727087576375,0.18028513238289207,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
130,1554707.342786315,1955,3.89,578717.0,21023.0,417.0,0.154616086294891,0.63,0,0.039914154932376274,0.0710934705564205,0.2087877148934626,0.32215746211015056,0.35804719750759006,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
131,25129792.37242408,1976,3.35,604.0,78.0,214.0,-1.72240636090707,0.45,0,0.041390728476821195,0.13741721854304637,0.4056291390728477,0.2582781456953642,0.15728476821192053,5,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
132,154503484.83241692,1999,4.08,306201.0,15813.0,238.0,0.815049910310396,0.693333333333333,0,0.010427790895522876,0.03604495086560788,0.18749775474279967,0.39434227843801944,0.37168722505805013,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
133,46714192.776010916,1947,3.8,330.0,33.0,320.0,-0.15822098823877,0.6,0,0.03333333333333333,0.06666666666666667,0.25757575757575757,0.3515151515151515,0.2909090909090909,6,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
134,14975424.133191567,1928,4.34,236339.0,3822.0,145.0,1.71880145896319,0.78,1,0.012761330123255154,0.024608718831847474,0.12808296557064217,0.2773050575656155,0.5572419279086397,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
135,78158982.54193252,1982,3.86,85235.0,2550.0,219.0,0.0503370614503368,0.62,0,0.010875813926204025,0.05862615122895524,0.2797677010617704,0.3640640581920572,0.2866662755910131,5,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
136,133060697.19859159,1996,3.69,302.0,41.0,248.0,-0.540577412668799,0.563333333333333,1,0.039735099337748346,0.059602649006622516,0.31456953642384106,0.347682119205298,0.23841059602649006,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
137,67186366.7858939,1971,3.32,41.0,13.0,0.0,-1.82668538575163,0.44,0,0.04878048780487805,0.04878048780487805,0.5365853658536586,0.2682926829268293,0.0975609756097561,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
138,4019625.979809524,1954,3.9,2937.0,273.0,320.0,0.189375761243075,0.633333333333333,0,0.0149812734082397,0.06094654409261151,0.2362955396663262,0.38678924072182497,0.3009874021109976,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
140,162125537.72522524,1971,4.12,1526.0,131.0,313.0,0.954088610103134,0.706666666666667,0,0.00851900393184797,0.02948885976408912,0.17758846657929228,0.40629095674967236,0.3781127129750983,6,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
141,72890281.75426422,2007,4.23,735191.0,32776.0,503.0,1.33644503453316,0.743333333333334,1,0.00736951350057332,0.02374484997776088,0.13692360216596774,0.39165332546236287,0.4403087088933352,8,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0
142,349173744.6914814,1966,3.73,43741.0,2967.0,442.0,-0.401538712876061,0.576666666666667,0,0.02615395167005784,0.08938981733385154,0.28001188815985,0.3386067991129604,0.2658375437232802,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
143,142283752.4163864,1911,4.09,229344.0,9071.0,176.0,0.84980958525858,0.696666666666667,0,0.015012383144970002,0.04363750523231478,0.19605919492116647,0.3304991628296358,0.4147917538719129,9,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1
144,53078815.90821022,1959,4.11,45823.0,1935.0,208.0,0.919328935154951,0.703333333333333,1,0.011522597822054427,0.03434956244680619,0.1923488204613404,0.3602339436527508,0.4015450756170482,6,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
145,64522602.44551039,1891,3.79,216244.0,7637.0,518.0,-0.192980663186954,0.596666666666667,0,0.042206951406744235,0.08217569042378055,0.22917630084534138,0.3389088252159598,0.3075322321081741,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
146,33933344.71164076,1959,4.0,1988.0,68.0,0.0,0.53697251072492,0.666666666666667,1,0.005533199195171026,0.03822937625754527,0.24748490945674045,0.3682092555331992,0.34054325955734405,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
147,78022080.15931074,1999,3.34,488.0,62.0,526.0,-1.75716603585526,0.446666666666667,0,0.07377049180327869,0.14959016393442623,0.29918032786885246,0.3135245901639344,0.16393442622950818,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
148,17547126.736942984,1962,3.93,2155.0,62.0,208.0,0.293654786087629,0.643333333333333,0,0.0064965197215777265,0.03851508120649652,0.28723897911832946,0.35081206496519723,0.3169373549883991,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
149,107996123.25658445,1983,3.95,336510.0,8145.0,595.0,0.363174135983998,0.65,0,0.014810852574960625,0.05466107990847226,0.23711628183412084,0.3529167038126653,0.340495081869781,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
151,8504094.980564475,1900,3.99,317151.0,10500.0,154.0,0.502212835776736,0.663333333333333,1,0.016112198921018693,0.04902396650176099,0.23108866123707633,0.34128853448357405,0.3624866388565699,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
152,61272899.54997633,1942,4.06,2175.0,167.0,384.0,0.745530560414026,0.686666666666667,0,0.009655172413793104,0.031724137931034485,0.2013793103448276,0.4064367816091954,0.3508045977011494,6,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
153,29023499.562609274,1990,3.76,2741.0,179.0,38.0,-0.297259688031508,0.586666666666667,0,0.03684786574242977,0.08208682962422474,0.2495439620576432,0.3451295147756293,0.28639182780007294,6,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
154,3416010.785251302,1908,3.98,159692.0,5001.0,256.0,0.467453160828551,0.66,0,0.02027027027027027,0.05189364526713924,0.21989830423565362,0.3385204017734138,0.369417378453523,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
155,45133148.238533765,1955,3.89,17550.0,716.0,216.0,0.154616086294891,0.63,0,0.0154985754985755,0.05988603988603989,0.256980056980057,0.3561253561253561,0.3115099715099715,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
156,166369678.45728588,1908,3.59,1814.0,132.0,224.0,-0.888174162150644,0.53,1,0.03362734288864388,0.10804851157662625,0.3241455347298787,0.3031973539140022,0.23098125689084895,10,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1
157,88866949.44311026,1974,4.12,18127.0,400.0,309.0,0.954088610103134,0.706666666666667,1,0.008164616318199371,0.02758316323716004,0.18469686103602362,0.39659072102388704,0.38296463838472994,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
158,283304877.71539295,1963,3.92,145.0,48.0,344.0,0.258895111139444,0.64,0,0.04827586206896552,0.08275862068965517,0.16551724137931034,0.3103448275862069,0.3931034482758621,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
159,248395253.41363484,1956,4.12,31583.0,790.0,184.0,0.954088610103134,0.706666666666667,1,0.011176898964632873,0.043631067346357216,0.2048570433461039,0.29512712535224644,0.4452078649906595,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
160,26624694.84553326,1989,3.79,5953.0,354.0,326.0,-0.192980663186954,0.596666666666667,0,0.008903074080295649,0.055098269779942886,0.28976986393415083,0.4337308919872333,0.21249790021837728,4,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
161,240909037.00020745,2007,4.13,2246015.0,65411.0,465.0,0.988848285051318,0.71,1,0.028198832153836905,0.04301618644577174,0.14372254860274752,0.3402412717635457,0.4448211610340982,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
162,102876130.17411827,1985,3.92,164.0,8.0,328.0,0.258895111139444,0.64,0,0.0,0.024390243902439025,0.3170731707317073,0.3719512195121951,0.2865853658536585,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,232404846.8850405,1980,3.58,144800.0,1821.0,348.0,-0.922933837098828,0.526666666666667,0,0.020732044198895027,0.09930939226519336,0.3509875690607735,0.3388328729281768,0.19013812154696133,4,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
164,167068596.24739403,1998,3.8,117323.0,3027.0,286.0,-0.15822098823877,0.6,0,0.009989516122158485,0.04986234583159312,0.2865422807122218,0.44216394057431196,0.21144191675971463,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165,448281543.78671116,1862,4.16,603621.0,13656.0,1463.0,1.09312730989587,0.72,0,0.026553085462566742,0.045130967941804545,0.15248475450655297,0.2972013896136814,0.47862980247539433,4,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
166,27976587.70847631,1987,3.84,62190.0,2541.0,685.0,-0.0191822884460323,0.613333333333333,0,0.023685479980704294,0.06843543978131532,0.23645280591735005,0.3851905451037144,0.2862357292169159,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
167,760704828.1467465,1911,4.09,229344.0,9071.0,176.0,0.84980958525858,0.696666666666667,0,0.015012383144970002,0.04363750523231478,0.19605919492116647,0.3304991628296358,0.4147917538719129,9,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1
168,33106170.061582193,1936,4.11,16858.0,916.0,115.0,0.919328935154951,0.703333333333333,0,0.00824534345711235,0.03149839838652272,0.17991458061454502,0.4011151975323289,0.37922648000949105,6,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
169,50792681.3102987,1837,3.86,282625.0,6309.0,608.0,0.0503370614503368,0.62,0,0.01900044228217603,0.05992392746572313,0.25400088456435205,0.37873153471915083,0.28834321096859794,4,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
170,775860482.4935954,1881,4.14,1430.0,43.0,848.0,1.0236079599995,0.713333333333333,0,0.017482517482517484,0.04055944055944056,0.17062937062937064,0.33076923076923076,0.4405594405594406,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
171,372341840.1214397,1972,3.98,5718.0,452.0,248.0,0.467453160828551,0.66,1,0.00664568030779993,0.03864987757957328,0.2310248338579923,0.4136061559986009,0.31007345225603355,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
172,165854939.1871848,1929,3.8,232567.0,8254.0,293.0,-0.15822098823877,0.6,0,0.029294783868734603,0.07693696870149247,0.24237746541856756,0.3699665042761871,0.28142427773501827,5,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
173,135053403.99803892,2004,3.69,4779.0,551.0,368.0,-0.540577412668799,0.563333333333333,1,0.029504080351537978,0.08244402594685081,0.27892864616028457,0.3831345469763549,0.22598870056497175,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
174,89021008.68661211,1873,3.92,158368.0,5330.0,252.0,0.258895111139444,0.64,0,0.008960143463325925,0.04626565972923823,0.256011315417256,0.39590068700747627,0.29286219438270356,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
175,121332340.12154667,1989,4.19,65594.0,1118.0,275.0,1.19740633474043,0.73,1,0.0077293654907461045,0.02884410159465805,0.18803549105101075,0.3201664786413391,0.4552245632222459,10,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1
176,68564922.02767655,2003,3.77,2069.0,220.0,339.0,-0.262500013083323,0.59,0,0.023682938617689706,0.08023199613339778,0.24891251812469792,0.40164330594490094,0.24552924117931368,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
177,2315958815.160173,1971,4.16,155016.0,3880.0,340.0,1.09312730989587,0.72,1,0.01709500954740156,0.036551065696444236,0.16776977860349898,0.32866284770604326,0.44992129844661194,6,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
178,302271843.642867,1972,3.98,5718.0,452.0,248.0,0.467453160828551,0.66,1,0.00664568030779993,0.03864987757957328,0.2310248338579923,0.4136061559986009,0.31007345225603355,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
179,3139482.592652014,1978,4.04,5223.0,203.0,309.0,0.676011210517658,0.68,0,0.01684855447061076,0.04518475971663795,0.1887803944093433,0.3836875358989087,0.36549875550449934,5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
180,8091836.134045653,1919,3.5,30.0,3.0,92.0,-1.2010112366843,0.5,0,0.03333333333333333,0.1,0.4,0.26666666666666666,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,1310633333.3333333,1880,4.03,30575.0,904.0,620.0,0.641251535569474,0.676666666666667,0,0.01795584627964023,0.05167620605069501,0.20699918233851186,0.32843826655764513,0.3949304987735078,8,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
182,887284765.3373632,2003,3.82,1701348.0,44216.0,454.0,-0.0887016383424013,0.606666666666667,1,0.043229251158493145,0.0775661416711925,0.21355184242142114,0.3471999849531078,0.31845277979578546,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
183,243500828.35183606,1941,2.94,32.0,6.0,255.0,-3.14755303378264,0.313333333333333,0,0.09375,0.15625,0.53125,0.15625,0.0625,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
184,27226514.835143436,1978,3.85,6245.0,211.0,288.0,0.015577386502153,0.616666666666667,0,0.016973578863090474,0.06389111289031225,0.2807045636509207,0.3313050440352282,0.30712570056044836,6,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
185,22347119.66025481,1962,4.05,7895.0,711.0,0.0,0.710770885465842,0.683333333333333,1,0.01291956934768841,0.04053198226725776,0.18948701709943003,0.40139328689043696,0.35566814439518685,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
186,12345409.27495292,1851,3.49,438390.0,13111.0,720.0,-1.23577091163249,0.496666666666667,0,0.08743584479572983,0.12938479436118525,0.2579826182166564,0.25999452542256896,0.26520221720385956,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
187,171239509.9540582,1874,4.1,38813.0,1405.0,723.0,0.884569260206764,0.7,1,0.011568288975343313,0.03965166310256873,0.19596526936851055,0.3460953804137789,0.4067193981397985,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
188,10692453.866743602,1969,3.43,387.0,54.0,192.0,-1.4443289613216,0.476666666666667,0,0.05167958656330749,0.12144702842377261,0.34366925064599485,0.30749354005167956,0.17571059431524547,7,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
189,121268728.99616192,2006,4.08,1230418.0,57364.0,335.0,0.815049910310396,0.693333333333333,0,0.01479415938323399,0.0438940262577433,0.1780801321177031,0.3743548940278832,0.3888767882134364,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
190,231235285.94424254,1971,4.26,99753.0,1713.0,358.0,1.44072405937772,0.753333333333333,0,0.005904584323278498,0.01916734333804497,0.1396950467655108,0.38035948793519997,0.4548735376379658,5,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
191,79307207.75625479,1860,3.76,576109.0,14001.0,505.0,-0.297259688031508,0.586666666666667,0,0.04449158058631266,0.08561747863685518,0.23335514633515533,0.3357680577807325,0.30076773666094436,10,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
192,96473398.87640451,1935,4.05,7019.0,367.0,287.0,0.710770885465842,0.683333333333333,0,0.010970223678586693,0.0403191337797407,0.2048724889585411,0.37797407038039604,0.36586408320273545,8,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0
193,155220827.28180027,2010,3.94,292228.0,15115.0,440.0,0.328414461035813,0.646666666666667,1,0.024196859986038297,0.0654591620241729,0.21553718329523522,0.33357857563272514,0.36122821906182845,9,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1
194,171819435.92298982,1895,3.83,2786.0,143.0,142.0,-0.053941963394216,0.61,0,0.026920315865039485,0.07106963388370424,0.2609475951184494,0.33058147882268485,0.31048097631012206,10,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0
195,25915663.11824349,1971,3.36,11.0,1.0,191.0,-1.68764668595889,0.453333333333333,0,0.0,0.18181818181818182,0.45454545454545453,0.18181818181818182,0.18181818181818182,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
196,29574028.034911398,1961,4.07,72450.0,1774.0,776.0,0.780290235362212,0.69,0,0.03431331953071084,0.04563146997929607,0.1657694962042788,0.32597653554175293,0.42830917874396135,6,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
197,191207388.95660755,1965,3.78,1479.0,157.0,185.0,-0.227740338135139,0.593333333333333,1,0.02434077079107505,0.05544286680189317,0.26639621365787697,0.4192021636240703,0.23461798512508453,6,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
198,252210128.10679957,1966,3.98,2811.0,257.0,304.0,0.467453160828551,0.66,0,0.015297047314123088,0.04589114194236926,0.20490928495197439,0.40768409818569906,0.32621842760583425,8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
199,472609467.45562136,1951,3.81,1329.0,117.0,363.0,-0.123461313290585,0.603333333333333,0,0.012791572610985704,0.08577878103837472,0.2618510158013544,0.3611738148984199,0.27840481565086533,7,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
200,518242066.37726855,1982,4.34,119955.0,1914.0,432.0,1.71880145896319,0.78,0,0.010962444249927056,0.02041598932933183,0.11296736276103539,0.32605560418490265,0.529598599474803,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201,52015920.78938564,1921,3.94,126872.0,5792.0,332.0,0.328414461035813,0.646666666666667,0,0.020130525253799103,0.0560170880887824,0.22095497824579102,0.36897030077558485,0.3339271076360426,4,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
202,277298787.596829,1979,3.56,1615.0,283.0,188.0,-0.992453186995197,0.52,1,0.023529411764705882,0.0934984520123839,0.34860681114551084,0.36594427244582045,0.16842105263157894,8,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
203,21661267.258382645,1884,3.81,1071363.0,13918.0,327.0,-0.123461313290585,0.603333333333333,1,0.027923308906505077,0.07530967561881453,0.25300015027586353,0.34482243646644506,0.29894442873237176,8,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1
204,3105374.966200603,1995,3.89,36319.0,2251.0,324.0,0.154616086294891,0.63,1,0.01720862358545114,0.06027148324568408,0.24973154547206697,0.3582422423524877,0.31454610534431016,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
205,15330095.742407352,1979,3.87,150.0,16.0,282.0,0.0850967363985221,0.623333333333333,0,0.006666666666666667,0.08,0.23333333333333334,0.4,0.28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,81675736.5703787,1993,3.81,30870.0,1756.0,362.0,-0.123461313290585,0.603333333333333,0,0.019436345966958212,0.07181729834791059,0.2531584062196307,0.38639455782312926,0.2691933916423712,6,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0
207,46489.017948717956,1895,3.88,352536.0,8997.0,118.0,0.119856411346706,0.626666666666667,0,0.011723625388612794,0.05178194567363333,0.263493657385345,0.3888822701794994,0.28411850137290945,5,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
208,35791390.630832404,1946,3.97,861.0,87.0,256.0,0.432693485880367,0.656666666666667,0,0.012775842044134728,0.03948896631823461,0.2032520325203252,0.454123112659698,0.29036004645760743,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
209,419742816.7582145,1945,3.89,98555.0,2365.0,131.0,0.154616086294891,0.63,0,0.01809142103394044,0.06496879914768404,0.2591750799046218,0.3250063416366496,0.33275835827710415,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
210,52574946.26544869,1961,3.89,960.0,126.0,243.0,0.154616086294891,0.63,0,0.013541666666666667,0.04479166666666667,0.259375,0.40625,0.2760416666666667,6,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
211,101503826.07379389,1996,3.97,242573.0,1887.0,401.0,0.432693485880367,0.656666666666667,0,0.007078281589459668,0.038091626025979805,0.2436627324557968,0.3977483066953041,0.31341905323345964,4,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
212,43972586.98743881,1889,3.77,86962.0,2557.0,480.0,-0.262500013083323,0.59,0,0.02379200110393045,0.07158299027161288,0.27554564062464065,0.36724086382557897,0.26183850417423704,11,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0
213,66341975.67487392,1818,3.78,1003486.0,25888.0,288.0,-0.227740338135139,0.593333333333333,0,0.032123019155224884,0.08065583376350044,0.25525019781043284,0.3420834969297031,0.2898874523411388,4,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
216,244670009.31098703,1870,3.88,169708.0,5576.0,394.0,0.119856411346706,0.626666666666667,1,0.015385249958752682,0.05901312843236618,0.2572595281306715,0.3711492681547128,0.29719282532349683,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
217,712760936.05308,1962,3.4,9221.0,614.0,198.0,-1.54860798616615,0.466666666666667,1,0.05064526624010411,0.14260926146838737,0.33900878429671405,0.2944366120811192,0.1733000759136753,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
218,55638399.28881314,1999,3.84,172623.0,4113.0,489.0,-0.0191822884460323,0.613333333333333,0,0.016770650492692166,0.06876835647625172,0.26050989729062757,0.3628774844603558,0.29107361128007275,5,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
219,25580870.498125844,1985,3.88,28481.0,1160.0,294.0,0.119856411346706,0.626666666666667,0,0.012464449984199993,0.05368491274885011,0.2498156665847407,0.40620062497805554,0.27783434570415366,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
220,241975685.9688493,2006,4.24,1670098.0,52161.0,377.0,1.37120470948135,0.746666666666667,1,0.013159706795649118,0.03324655199874498,0.1507899536434389,0.30605509377294027,0.49674869378922676,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
221,11254662.434190154,1950,4.0,4464.0,186.0,244.0,0.53697251072492,0.666666666666667,1,0.010752688172043012,0.03136200716845878,0.21953405017921146,0.4229390681003584,0.3154121863799283,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
223,500071650.58135164,1963,3.93,28945.0,1245.0,268.0,0.293654786087629,0.643333333333333,0,0.01765417170495768,0.05164968042839869,0.23924684746933841,0.36520988080842975,0.3262394195888755,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
225,167618550.0934234,2001,3.82,5062.0,539.0,341.0,-0.0887016383424013,0.606666666666667,1,0.01442117740023706,0.06637692611615963,0.25780323982615566,0.41110233109442906,0.25029632556301856,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
226,96201124.21874614,1971,4.16,155016.0,3880.0,340.0,1.09312730989587,0.72,1,0.01709500954740156,0.036551065696444236,0.16776977860349898,0.32866284770604326,0.44992129844661194,6,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
227,69578230.9501467,1971,4.16,155016.0,3880.0,340.0,1.09312730989587,0.72,1,0.01709500954740156,0.036551065696444236,0.16776977860349898,0.32866284770604326,0.44992129844661194,6,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
