movie_id,movie_cluster,movie_name,release_date,runtime_x,language,country,genres,movie_year,index,id,BookTitle,BookYear,Author,full name,tmdb_id,id_goodreads,imdbid,runtime_y,revenue,budget,rb_ratio,book_id,normalized_rating_x,standardized_rating_x,normalized_rating_y,standardized_rating_y,length,review_count
8695,/m/02dwj,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,90.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1964,1618,2393,Red Alert,1958,Peter George,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb 1964,935,4504070,tt0057012,95.0,9523464.0,1800000.0,5.290813333333333,4504070.0,0.887323943661972,1.85661758861411,0.563333333333333,-0.540577412668799,196.0,77.0
45606,/m/0cd3m,Zorba the Greek,1964-12-17,142.0,"{""/m/0349s"": ""Greek Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/035qy"": ""Greece""}","{""/m/07s9rl0"": ""Drama"", ""/m/0556j8"": ""Buddy film"", ""/m/03k9fj"": ""Adventure"", ""/m/060__y"": ""Film adaptation""}",1964,2261,3352,Zorba the Greek,1946,Nikos Kazantzakis,Zorba the Greek 1964,10604,53639,tt0057831,142.0,9000000.0,783000.0,11.494252873563218,53639.0,0.788732394366197,1.16422452127254,0.693333333333333,0.815049910310396,335.0,3083.0
1488066,/m/055b0h,Lolita,1962-06-12,152.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}",1962,1214,1762,Lolita,1955,Vladimir Nabokov,Lolita 1962,802,7604,tt0056193,153.0,9250000.0,2000000.0,4.625,7604.0,0.774647887323944,1.06531122593803,0.63,0.154616086294891,417.0,21023.0
4788925,/m/0cndck,Bee Season,2005-09-03,104.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation""}",2005,224,307,Bee Season,2000,Myla Goldberg,Bee Season 2005,24618,531887,tt0387059,104.0,6856989.0,14000000.0,0.4897849285714286,531887.0,0.47887323943662,-1.01186797608666,0.52,-0.992453186995197,288.0,1557.0
6961461,/m/0gyy53,The Other Boleyn Girl,2008-02-15,155.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/04xvh5"": ""Costume drama"", ""/m/03g3w"": ""History"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/02l7c8"": ""Romance Film""}",2008,1465,2162,The Other Boleyn Girl,2001,Philippa Gregory,The Other Boleyn Girl 2008,12184,31092,tt0467200,115.0,78269970.0,35000000.0,2.236284857142857,31092.0,0.647887323943662,0.175091567927453,0.683333333333333,0.710770885465842,664.0,16367.0
142457,/m/011yqc,L.A. Confidential,1997-05-14,136.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",1997,1138,1627,L.A. Confidential,1990,James Ellroy,L.A. Confidential 1997,2118,1676273,tt0119488,138.0,126216940.0,35000000.0,3.6061982857142856,1676273.0,0.873239436619718,1.7577042932796,0.733333333333333,1.23216600968861,496.0,734.0
92582,/m/0m_mm,Giant,1956-10-10,201.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/07s9rl0"": ""Drama"", ""/m/06l3bl"": ""Epic""}",1956,832,1182,Giant,1952,Edna Ferber,Giant 1956,1712,149150,tt0049261,201.0,32855818.0,5400000.0,6.084410740740741,149150.0,0.788732394366197,1.16422452127254,0.666666666666667,0.53697251072492,432.0,224.0
3333,/m/0151l,The Birth of a Nation,1915,190.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/04xvh5"": ""Costume drama"", ""/m/06l3bl"": ""Epic"", ""/m/01g6gs"": ""Black-and-white"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",1915,450,647,Ku Klux Klan Trilogy,1907,0,The Birth of a Nation 1915,618,8835834,tt0004972,193.0,11000000.0,100000.0,110.0,8835834.0,0.633802816901408,0.0761782725929433,0.44,-1.82668538575163,524.0,7.0
22751,/m/05ppy,Original Sin,2001-07-11,118.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/04h9h"": ""Latin Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",2001,2124,3149,Waltz into Darkness,1947,Cornell Woolrich,Original Sin 2001,2057,941136,tt0218922,118.0,35402320.0,42000000.0,0.842912380952381,941136.0,0.549295774647887,-0.517301499414111,0.6,-0.15822098823877,320.0,33.0
14421091,/m/0270k40,Cirque du Freak: The Vampire's Assistant,2009-10-22,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy""}",2009,445,641,Cirque Du Freak: The Saga of Darren Shan,2000,0,Cirque du Freak: The Vampire's Assistant 2009,24418,43254059,tt0450405,109.0,28169671.0,40000000.0,0.704241775,43254059.0,0.535211267605634,-0.61621479474862,0.723333333333333,1.12788698484406,208.0,240.0
1749093,/m/05sxr_,Tarzan,1999-06-17,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/04xvh5"": ""Costume drama"", ""/m/0hcr"": ""Animation"", ""/m/07s9rl0"": ""Drama"", ""/m/095bb"": ""Animated cartoon"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film""}",1999,1922,2842,Tarzan,1995,Joe R. Lansdale,Tarzan 1999,37135,40425,tt0120855,88.0,448191819.0,130000000.0,3.447629376923077,40425.0,0.732394366197183,0.768571339934507,0.63,0.154616086294891,324.0,2251.0
14374789,/m/03d1ztj,Pharaoh,1966-03-11,,"{""/m/05qqm"": ""Polish Language""}","{""/m/05qhw"": ""Poland""}","{""/m/07s9rl0"": ""Drama""}",1966,1512,2225,Pharaoh,1895,Bolesław Prus,Pharaoh 1966,5040,538870,tt0060401,180.0,10000000.0,10000000.0,1.0,538870.0,0.774647887323944,1.06531122593803,0.583333333333333,-0.332019362979692,628.0,43.0
6976850,/m/0gzlb9,Battlefield Earth,2000-05-10,119.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/070yc"": ""Space opera"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/060__y"": ""Film adaptation""}",2000,207,280,Battlefield Earth,1982,L. Ron Hubbard,Battlefield Earth 2000,5491,6412519,tt0185183,118.0,29000000.0,73000000.0,0.3972602739726027,6412519.0,0.0563380281690141,-3.97926683612193,0.503333333333333,-1.16625156173612,1008.0,1167.0
3920193,/m/0b6tzs,No Country for Old Men,2007-11-04,123.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",2007,1407,2077,No Country for Old Men,2005,Cormac McCarthy,No Country for Old Men 2007,6977,662798,tt0477348,122.0,171627166.0,25000000.0,6.86508664,662798.0,0.845070422535211,1.55987770261058,0.71,0.988848285051318,309.0,7075.0
201448,/m/01cm8w,The Rescuers,1977-06-22,78.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/02n4kr"": ""Mystery"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3mtv"": ""Animated Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/02xh1"": ""Film noir""}",1977,1629,2405,The Rescuers,1962,0,The Rescuers 1977,11319,494304,tt0076618,78.0,71215869.0,1200000.0,59.3465575,494304.0,0.676056338028169,0.372918158596471,0.696666666666667,0.84980958525858,160.0,194.0
350629,/m/01z6yp,Altered States,1980-12-25,104.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/073_6"": ""Surrealism"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",1980,86,117,Altered States,1978,Paddy Chayefsky,Altered States 1980,11542,224994,tt0080360,102.0,19853892.0,15000000.0,1.3235928,224994.0,0.676056338028169,0.372918158596471,0.606666666666667,-0.0887016383424013,206.0,57.0
709318,/m/034qbx,The Stepford Wives,2004-06-06,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gf28"": ""Parody"", ""/m/06n90"": ""Science Fiction"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",2004,1816,2696,The Stepford Wives,1972,Ira Levin,The Stepford Wives 2004,9890,1122715,tt0327162,93.0,102000000.0,90000000.0,1.1333333333333333,1122715.0,0.450704225352113,-1.20969456675567,0.58,-0.366779037927876,145.0,1838.0
9822793,/m/02pt7wb,Death Wish,1974-07-24,93.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1974,551,801,Death Wish,1972,Brian Garfield,Death Wish 1974,13939,26760246,tt0071402,93.0,22000000.0,3000000.0,7.333333333333333,26760246.0,0.690140845070423,0.47183145393098,0.526666666666667,-0.922933837098828,184.0,85.0
2311219,/m/072x7s,Munich,2005-12-23,164.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language"", ""/m/064_8sq"": ""French Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/0349s"": ""Greek Language"", ""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/01f9r0"": ""Docudrama"", ""/m/01z02hx"": ""Sports"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/0bkbm"": ""Spy"", ""/m/03mqtr"": ""Political drama"", ""/m/01xpvb7"": ""Airplanes and airports""}",2005,2081,3086,Vengeance,1984,[3],Munich 2005,612,1681436,tt0408306,164.0,130982129.0,70000000.0,1.871173271428572,1681436.0,0.774647887323944,1.06531122593803,0.703333333333333,0.919328935154951,376.0,130.0
177740,/m/0183wq,A Patch of Blue,1965,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white"", ""/m/060__y"": ""Film adaptation""}",1965,209,282,Be Ready with Bells and Drums,1961,Elizabeth Kata,A Patch of Blue 1965,33364,8571481,tt0059573,105.0,6792000.0,800000.0,8.49,8571481.0,0.830985915492958,1.46096440727607,0.64,0.258895111139444,172.0,111.0
23135176,/m/064n1pz,The Girl with the Dragon Tattoo,2009-02-27,152.0,"{""/m/06mp7"": ""Swedish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/05b4w"": ""Norway"", ""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/028v3"": ""Detective fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/0vjs6"": ""Detective"", ""/m/02n4kr"": ""Mystery"", ""/m/02wtdps"": ""Crime Thriller""}",2009,1297,1886,Millennium,2007,0,The Girl with the Dragon Tattoo 2009,15472,2429135,tt1132620,152.0,109421911.0,13000000.0,8.417070076923077,2429135.0,0.802816901408451,1.26313781660705,0.71,0.988848285051318,465.0,65411.0
561315,/m/02q52q,The Wizard of Oz,1939-08-12,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/08kh3l"": ""Star vehicle"", ""/m/01g6gs"": ""Black-and-white"", ""/m/04t36"": ""Musical"", ""/m/01hmnh"": ""Fantasy"", ""/m/07s9rl0"": ""Drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film""}",1939,2229,3295,The Wonderful Wizard of Oz,1900,L. Frank Baum,The Wizard of Oz 1939,630,236093,tt0032138,102.0,33754967.0,2777000.0,12.15519157364062,236093.0,0.830985915492958,1.46096440727607,0.663333333333333,0.502212835776736,154.0,10500.0
23594997,/m/06znpjr,Gulliver's Travels,2010-12-22,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/03k9fj"": ""Adventure""}",2010,899,1283,Gulliver's Travels,1726,Jonathan Swift,Gulliver's Travels 2010,38745,7733,tt1320261,85.0,237382724.0,112000000.0,2.1194886071428574,7733.0,0.394366197183099,-1.60534774809371,0.52,-0.992453186995197,306.0,4674.0
1577984,/m/05cx06,Stir of Echoes,1999-09-10,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0hj3n5l"": ""Haunted House Film""}",1999,1820,2700,A Stir of Echoes,1958,Richard Matheson,Stir of Echoes 1999,11601,33553,tt0164181,99.0,21133087.0,12000000.0,1.7610905833333332,33553.0,0.690140845070423,0.47183145393098,0.63,0.154616086294891,223.0,565.0
16751513,/m/04f9bz6,The Secret Life of Bees,2008-09-05,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/060__y"": ""Film adaptation""}",2008,1721,2556,The Secret Life of Bees,2002,Sue Monk Kidd,The Secret Life of Bees 2008,12837,37435,tt0416212,114.0,38105395.0,11000000.0,3.464126818181818,37435.0,0.732394366197183,0.768571339934507,0.676666666666667,0.641251535569474,336.0,28366.0
174560,/m/017kz7,Willy Wonka & the Chocolate Factory,1971-06-30,89.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01hmnh"": ""Fantasy"", ""/m/04t36"": ""Musical"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",1971,406,588,Charlie and the Chocolate Factory,1964,Roald Dahl,Willy Wonka & the Chocolate Factory 1971,252,6310,tt0067992,100.0,4000000.0,3000000.0,1.3333333333333333,6310.0,0.802816901408451,1.26313781660705,0.706666666666667,0.954088610103134,176.0,10098.0
9309429,/m/0283_zv,The Hustler,1961-09-25,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",1961,1011,1429,The Hustler,1959,Walter Tevis,The Hustler 1961,990,323170,tt0054997,134.0,7600000.0,2000000.0,3.8,323170.0,0.830985915492958,1.46096440727607,0.706666666666667,0.954088610103134,224.0,96.0
842825,/m/03g7m3,The Iron Giant,1999-07-31,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hj3myc"": ""Children's Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",1999,1047,1476,The Iron Man,1968,Ted Hughes,The Iron Giant 1999,10386,119502,tt0129167,86.0,23159305.0,70000000.0,0.3308472142857143,119502.0,0.830985915492958,1.46096440727607,0.643333333333333,0.293654786087629,63.0,558.0
3628560,/m/09qycb,Catch-22,1970-06-24,122.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01fc50"": ""Anti-war"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/060__y"": ""Film adaptation"", ""/m/073_6"": ""Surrealism"", ""/m/04xvlr"": ""Period piece"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film"", ""/m/0vgkd"": ""Black comedy""}",1970,398,571,Catch-22,1961,Joseph Heller,Catch-22 1970,10364,168668,tt0065528,121.0,24911670.0,18000000.0,1.3839816666666669,168668.0,0.71830985915493,0.669658044599998,0.66,0.467453160828551,453.0,15673.0
